gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg
gene_7387	interaction_vs_self	962.080223156258	0.0532000062421309	0.115913455477258	0.458963163707675	0.646260618829056	0.710900036286684	1985947	1986201	jgi.p|Ophnu1|1985947	Ophnu1	OphioH327chr_7	612825	613270	+	prediction	45081	5	GO:0003735; GO:0005622; GO:0005840; GO:0006412; GO:0015934	intracellular; large ribosomal subunit; ribosome; structural constituent of ribosome; translation	biological_process; cellular_component; molecular_function	0									yes	no
gene_7388	interaction_vs_self	3179.26603993841	-0.41235773285729	0.113441935505163	-3.63496736035962	0.000278015831908344	0.000650222819982357	1985948	1986202	jgi.p|Ophnu1|1985948	Ophnu1	OphioH327chr_7	614080	615380	-	prediction	45087	7	GO:0003676; GO:0003677; GO:0003899; GO:0006350; GO:0008270; GO:0030528; GO:0045449	DNA binding; DNA-directed RNA polymerase activity; nucleic acid binding; regulation of transcription; transcription; transcription regulator activity; zinc ion binding	biological_process; molecular_function	0									yes	no
gene_7389	interaction_vs_self	5921.17721576611	-0.555889531268152	0.0975954403492949	-5.69585555717171	1.22754772807358e-08	4.78062263526382e-08	1985949	1986203	jgi.p|Ophnu1|1985949	Ophnu1	OphioH327chr_7	616884	617627	+	prediction	45095	6	GO:0003755; GO:0004600; GO:0005515; GO:0016853; GO:0030051; GO:0042027	cyclophilin; cyclophilin-type peptidyl-prolyl cis-trans isomerase activity; FK506-sensitive peptidyl-prolyl cis-trans isomerase; isomerase activity; peptidyl-prolyl cis-trans isomerase activity; protein binding	molecular_function	1	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N	yes	yes
gene_7390	interaction_vs_self	20.2011020405437	-1.35974277375082	0.554119774123302	-2.45387881329831	0.0141324599740661	0.0246332432046437	1985950	1986204	jgi.p|Ophnu1|1985950	Ophnu1	OphioH327chr_7	618743	621155	-	prediction	45103	1	GO:0016020	membrane	cellular_component	0									yes	no
gene_7391	interaction_vs_self	435.661625386206	-1.38266672838431	0.124618122265443	-11.095229997441	1.32319216723325e-28	1.7670085727795e-27	1985951	1986205	jgi.p|Ophnu1|1985951	Ophnu1	OphioH327chr_7	628422	629651	+	prediction	45111	4	GO:0004553; GO:0004568; GO:0005975; GO:0008843	carbohydrate metabolic process; chitinase activity; endochitinase activity; hydrolase activity, hydrolyzing O-glycosyl compounds	biological_process; molecular_function	1	3.2.1.14	Chitinase.	Hydrolysis of the 1,4-beta-linkages of N-acetyl-D-glucosamine polymers of chitin.	\N	\N	Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC	yes	yes
gene_7392	interaction_vs_self	0.150585354837441	1.08705649612743	4.08045587181216	0.266405649338552	0.789926814852165	0.835306581400937	1985952	1986206	jgi.p|Ophnu1|1985952	Ophnu1	OphioH327chr_7	630203	630490	-	prediction	45115	0				0									no	no
gene_7393	interaction_vs_self	195.493217773624	-0.861486544143459	0.212209947558628	-4.0595954810528	4.91578037410548e-05	0.000127050362325915	1985953	1986207	jgi.p|Ophnu1|1985953	Ophnu1	OphioH327chr_7	631017	632027	-	prediction	45121	0				0									no	no
gene_7394	interaction_vs_self	3027.7310341646	-0.202160550354507	0.0866112446092995	-2.33411436663272	0.019589734224962	0.0331072309902615	1985954	1986208	jgi.p|Ophnu1|1985954	Ophnu1	OphioH327chr_7	634057	634986	+	prediction	45125	1	GO:0009116	nucleoside metabolic process	biological_process	0									yes	no
gene_7395	interaction_vs_self	2002.77247341228	-1.41274990641005	0.112615556134189	-12.5448912646373	4.23995941891025e-36	7.52988643690285e-35	1985955	1986209	jgi.p|Ophnu1|1985955	Ophnu1	OphioH327chr_7	635299	636177	-	prediction	45131	0				0									no	no
gene_7396	interaction_vs_self	951.204918191376	-0.506966686291739	0.0892227738174463	-5.68203233996082	1.33103483649763e-08	5.17188297794812e-08	1985956	1986210	jgi.p|Ophnu1|1985956	Ophnu1	OphioH327chr_7	636884	639362	+	prediction	45135	0				0									no	no
gene_7397	interaction_vs_self	2025.44320418763	0.433001442688673	0.0802421014805444	5.3961877206526	6.80717271878296e-08	2.46278100054024e-07	1985957	1986211	jgi.p|Ophnu1|1985957	Ophnu1	OphioH327chr_7	639767	640238	-	prediction	45141	0				0									no	no
gene_7398	interaction_vs_self	2102.57215498242	2.19968847609115	0.0737220887183714	29.8375766928453	1.2724213555388e-195	3.02553522317003e-193	1985958	1986212	jgi.p|Ophnu1|1985958	Ophnu1	OphioH327chr_7	646372	648306	+	prediction	45149	0				0									no	no
gene_7399	interaction_vs_self	574.31189033427	0.741638437746755	0.137198744301289	5.40557744550573	6.45999301456182e-08	2.34113210011216e-07	1985959	1986213	jgi.p|Ophnu1|1985959	Ophnu1	OphioH327chr_7	651579	655387	+	prediction	45153	1	GO:0005515	protein binding	molecular_function	0									yes	no
gene_7400	interaction_vs_self	1.47729108819017	-1.44066602242154	2.16511618274648	-0.665398944362438	0.505795359957306	0.584371478098872	1985960	1986214	jgi.p|Ophnu1|1985960	Ophnu1	OphioH327chr_7	656981	658780	+	prediction	45159	0				0									no	no
gene_7401	interaction_vs_self	4292.24053199278	-0.950758067382848	0.109896030796861	-8.65143227183786	5.0857070837069e-18	4.01972785194193e-17	1985961	1986215	jgi.p|Ophnu1|1985961	Ophnu1	OphioH327chr_7	659110	660426	-	prediction	45163	3	GO:0003824; GO:0003988; GO:0008152	acetyl-CoA C-acyltransferase activity; catalytic activity; metabolic process	biological_process; molecular_function	5	2.3.1.16	Acetyl-CoA C-acyltransferase.	Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.	\N	Pseudo-Zellweger syndrome; MIM:261510.	Benzoate degradation via hydroxylation; Bile acid biosynthesis; Fatty acid biosynthesis (path 2); Fatty acid metabolism; Valine, leucine and isoleucine degradation	Amino Acid Metabolism; Biodegradation of Xenobiotics; Lipid Metabolism	METABOLIC	yes	yes
gene_7402	interaction_vs_self	1881.7351375813	0.156101222372366	0.0749575398192568	2.08252862552279	0.0372942109974827	0.059804879381501	1985962	1986216	jgi.p|Ophnu1|1985962	Ophnu1	OphioH327chr_7	661675	664077	-	prediction	45167	1	GO:0003988	acetyl-CoA C-acyltransferase activity	molecular_function	5	2.3.1.16	Acetyl-CoA C-acyltransferase.	Acyl-CoA + acetyl-CoA = CoA + 3-oxoacyl-CoA.	\N	Pseudo-Zellweger syndrome; MIM:261510.	Benzoate degradation via hydroxylation; Bile acid biosynthesis; Fatty acid biosynthesis (path 2); Fatty acid metabolism; Valine, leucine and isoleucine degradation	Amino Acid Metabolism; Biodegradation of Xenobiotics; Lipid Metabolism	METABOLIC	yes	yes
gene_7403	interaction_vs_self	40.1348540974624	0.0451867238747008	0.316232715343986	0.142890731041374	0.886376479010817	0.914362817586478	1985963	1986217	jgi.p|Ophnu1|1985963	Ophnu1	OphioH327chr_7	665224	665565	-	prediction	45171	0				0									no	no
gene_7404	interaction_vs_self	1466.88152052313	-0.4591820573513	0.110773423748482	-4.14523666248595	3.3946292251186e-05	8.92445521099976e-05	1985964	1986218	jgi.p|Ophnu1|1985964	Ophnu1	OphioH327chr_7	666721	667530	-	prediction	45175	3	GO:0000015; GO:0004634; GO:0006096	glycolysis; phosphopyruvate hydratase activity; phosphopyruvate hydratase complex	biological_process; cellular_component; molecular_function	0									yes	no
gene_7405	interaction_vs_self	52.5005830360095	-0.14842273352794	0.265687126468904	-0.558637279496909	0.576409292339467	0.649389779208454	1985965	1986219	jgi.p|Ophnu1|1985965	Ophnu1	OphioH327chr_7	668649	669971	-	prediction	45181	6	GO:0004497; GO:0006118; GO:0006725; GO:0008152; GO:0016491; GO:0018658	aromatic compound metabolic process; electron transport; metabolic process; monooxygenase activity; oxidoreductase activity; salicylate 1-monooxygenase activity	biological_process; molecular_function	2	1.14.13.1	Salicylate 1-monooxygenase.	Salicylate + NADH + O(2) = catechol + NAD(+) + H(2)O + CO(2).	FAD.	\N	Fluorene degradation; Nitorobenzene degradation	Biodegradation of Xenobiotics	METABOLIC	yes	yes
gene_7406	interaction_vs_self	4.20113552270008	1.47679812092109	1.0779393548967	1.37001967152652	0.170680761074938	0.231138635469304	1985966	1986220	jgi.p|Ophnu1|1985966	Ophnu1	OphioH327chr_7	671461	673173	+	prediction	45185	1	GO:0043365	[formate-C-acetyltransferase]-activating enzyme activity	molecular_function	1	1.97.1.4	Formate acetyltransferase activating enzyme.	S-adenosyl-L-methionine + dihydroflavodoxin + [formate acetyltransferase]-glycine = 5'-deoxyadenosine + methionine + flavodoxin + [formate acetyltransferase]-glycine-2-yl radical.	Iron-sulfur.	\N	\N	\N	\N	yes	yes
gene_7407	interaction_vs_self	1852.9484406103	-0.734183838155904	0.132580085406875	-5.53766303515923	3.06534302007464e-08	1.1453224029611e-07	1985967	1986221	jgi.p|Ophnu1|1985967	Ophnu1	OphioH327chr_7	673666	679955	+	prediction	45193	0				0									no	no
gene_7408	interaction_vs_self	69.4303811232439	-0.598077940031406	0.240496838237798	-2.48684325504538	0.0128882169942992	0.0226443221410511	1985968	1986222	jgi.p|Ophnu1|1985968	Ophnu1	OphioH327chr_7	680653	681063	+	prediction	45203	0				0									no	no
gene_7409	interaction_vs_self	50.3392666598621	0.696968611496704	0.354319440246173	1.96706286003519	0.0491759643177311	0.0764522801597854	1985969	1986223	jgi.p|Ophnu1|1985969	Ophnu1	OphioH327chr_7	681280	681853	-	prediction	45207	3	GO:0003723; GO:0004521; GO:0004540	endoribonuclease activity; ribonuclease activity; RNA binding	molecular_function	0									yes	no
gene_7410	interaction_vs_self	1341.87553177125	-0.13215363650362	0.106579937891306	-1.23994852237946	0.214994435019216	0.283392726172543	1985970	1986224	jgi.p|Ophnu1|1985970	Ophnu1	OphioH327chr_7	684472	687711	+	prediction	45213	6	GO:0003677; GO:0003700; GO:0005634; GO:0006350; GO:0006355; GO:0008270	DNA binding; nucleus; regulation of transcription, DNA-dependent; transcription; transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no
gene_7411	interaction_vs_self	1412.73672686783	0.455986128761074	0.0806799120325233	5.65179258719641	1.58783122047848e-08	6.1224483095927e-08	1985971	1986225	jgi.p|Ophnu1|1985971	Ophnu1	OphioH327chr_7	688430	690058	+	prediction	45217	0				0									no	no
gene_7412	interaction_vs_self	1616.83924928524	-1.65232751137533	0.0838072553574367	-19.7158050854688	1.57785243658131e-86	9.00427790475735e-85	1985972	1986226	jgi.p|Ophnu1|1985972	Ophnu1	OphioH327chr_7	690401	694089	-	prediction	45221	1	GO:0016021	integral to membrane	cellular_component	0									yes	no
gene_7413	interaction_vs_self	235.755620018593	0.485505487161125	0.146765071514234	3.30804517827008	0.000939496522126749	0.00202622580735827	1985973	1986227	jgi.p|Ophnu1|1985973	Ophnu1	OphioH327chr_7	696016	697428	-	prediction	45231	0				0									no	no
gene_7414	interaction_vs_self	1428.97041537095	-0.362530606420752	0.0737326504721332	-4.91682591225671	8.79587052974307e-07	2.83055081709025e-06	1985974	1986228	jgi.p|Ophnu1|1985974	Ophnu1	OphioH327chr_7	705321	706353	-	prediction	45237	3	GO:0003919; GO:0008152; GO:0016740	FMN adenylyltransferase activity; metabolic process; transferase activity	biological_process; molecular_function	1	2.7.7.2	FMN adenylyltransferase.	ATP + FMN = diphosphate + FAD.	\N	\N	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes
gene_7415	interaction_vs_self	5.89133556990454	-2.65301636055823	1.17539793666874	-2.25712184596587	0.024000462171526	0.0399696412817632	1985975	1986229	jgi.p|Ophnu1|1985975	Ophnu1	OphioH327chr_7	715183	716313	-	prediction	45243	0				0									no	no
gene_7416	interaction_vs_self	164.67508764569	-0.440556686752857	0.179111336034759	-2.45968064616167	0.0139060694371024	0.0242781877180495	1985976	1986230	jgi.p|Ophnu1|1985976	Ophnu1	OphioH327chr_7	717143	719176	+	prediction	45247	2	GO:0008531; GO:0009231	riboflavin biosynthetic process; riboflavin kinase activity	biological_process; molecular_function	0									yes	no
gene_7417	interaction_vs_self	219.557035629523	-0.172193822997404	0.189381001909829	-0.909245495909836	0.363220553791055	0.442649194255614	1985977	1986231	jgi.p|Ophnu1|1985977	Ophnu1	OphioH327chr_7	719643	721613	+	prediction	45251	4	GO:0003677; GO:0005634; GO:0006350; GO:0008270	DNA binding; nucleus; transcription; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no
gene_7418	interaction_vs_self	33.620769111085	0.519483197543441	0.325628958113271	1.59532248161645	0.110640140756246	0.157165550095165	1985978	1986232	jgi.p|Ophnu1|1985978	Ophnu1	OphioH327chr_7	721913	723656	+	prediction	45255	0				0									no	no
gene_7419	interaction_vs_self	1711.41798878573	-0.30547921034407	0.0750173176513401	-4.07211587814767	4.65879904508816e-05	0.000120846423715014	1985979	1986233	jgi.p|Ophnu1|1985979	Ophnu1	OphioH327chr_7	727853	730579	+	prediction	45263	0				0									no	no
gene_7420	interaction_vs_self	1206.00690704895	-1.98512524686089	0.0936458606562015	-21.1982166958644	9.91840602760085e-100	6.90256549563116e-98	1985980	1986234	jgi.p|Ophnu1|1985980	Ophnu1	OphioH327chr_7	733599	734622	+	prediction	45269	3	GO:0005488; GO:0005743; GO:0006810	binding; mitochondrial inner membrane; transport	biological_process; cellular_component; molecular_function	0									yes	no
gene_7421	interaction_vs_self	3377.04510052361	0.733547407503987	0.151657917169374	4.836855346528	1.31909350621669e-06	4.1436478580605e-06	1985981	1986235	jgi.p|Ophnu1|1985981	Ophnu1	OphioH327chr_7	734822	735907	-	prediction	45275	2	GO:0003779; GO:0005622	actin binding; intracellular	cellular_component; molecular_function	0									yes	no
gene_7422	interaction_vs_self	2151.83447153448	-0.336599039684071	0.113134836203692	-2.97520243082373	0.00292795263298358	0.00580975302233182	1985982	1986236	jgi.p|Ophnu1|1985982	Ophnu1	OphioH327chr_7	736669	737658	-	prediction	45281	0				0									no	no
gene_7423	interaction_vs_self	2924.55140258213	1.47811814050737	0.112466697725675	13.1427184259713	1.87372369893511e-39	3.77389996773753e-38	1985983	1986237	jgi.p|Ophnu1|1985983	Ophnu1	OphioH327chr_7	738505	745341	-	prediction	45289	5	GO:0003824; GO:0005524; GO:0008152; GO:0009374; GO:0016874	ATP binding; biotin binding; catalytic activity; ligase activity; metabolic process	biological_process; molecular_function	0									yes	no
gene_7424	interaction_vs_self	1368.03268449024	0.0265511841986133	0.154878806736795	0.171432003887627	0.863884091787632	0.895473336314951	1985984	1986238	jgi.p|Ophnu1|1985984	Ophnu1	OphioH327chr_7	750079	752061	-	prediction	45293	0				0									no	no
gene_7425	interaction_vs_self	1311.45052464088	0.0465435312672411	0.157921712687484	0.294725345078719	0.768203700148605	0.817075506122274	1985985	1986239	jgi.p|Ophnu1|1985985	Ophnu1	OphioH327chr_7	754794	756551	-	prediction	45299	5	GO:0004672; GO:0004674; GO:0004682; GO:0005524; GO:0006468	ATP binding; protein amino acid phosphorylation; protein kinase activity; protein kinase CK2 activity; protein serine/threonine kinase activity	biological_process; molecular_function	0									yes	no
gene_7426	interaction_vs_self	4521.12491093785	0.641984288639418	0.172448617902915	3.72275693737854	0.000197059208114406	0.000472368194191912	1985986	1986240	jgi.p|Ophnu1|1985986	Ophnu1	OphioH327chr_7	759667	761034	+	prediction	45307	0				0									no	no
gene_7427	interaction_vs_self	1033.08458748158	-0.45010014810005	0.132643890255205	-3.39329725051086	0.000690566579418718	0.00152391078108384	1985987	1986241	jgi.p|Ophnu1|1985987	Ophnu1	OphioH327chr_7	761495	763060	-	prediction	45311	0				0									no	no
gene_7428	interaction_vs_self	583.887674460287	3.53421593110401	0.141929388808158	24.9012270170564	7.21591903680066e-137	9.08356866985494e-135	1985988	1986242	jgi.p|Ophnu1|1985988	Ophnu1	OphioH327chr_7	765822	766396	-	prediction	45315	0				0									no	no
gene_7429	interaction_vs_self	0.46034088561336	1.08704587635943	3.36119681460374	0.323410361344038	0.746384483606843	0.798232281318663	1985989	1986243	jgi.p|Ophnu1|1985989	Ophnu1	OphioH327chr_7	770277	771380	+	prediction	45321	0				0									no	no
gene_7430	interaction_vs_self	21.5991607162712	-0.520954995575765	0.500521077735339	-1.04082528938218	0.297956640702148	0.375535924708558	1985990	1986244	jgi.p|Ophnu1|1985990	Ophnu1	OphioH327chr_7	773565	774989	-	prediction	45327	0				0									no	no
gene_7431	interaction_vs_self	2149.97645417354	0.717727669156555	0.0925892663495912	7.75173729583962	9.06437654670396e-15	5.79470225838581e-14	1985991	1986245	jgi.p|Ophnu1|1985991	Ophnu1	OphioH327chr_7	776806	778608	-	prediction	45331	5	GO:0004177; GO:0004250; GO:0005773; GO:0006508; GO:0008270	aminopeptidase activity; aminopeptidase I activity; proteolysis; vacuole; zinc ion binding	biological_process; cellular_component; molecular_function	1	3.4.11.22	Aminopeptidase I	Release of an N-terminal amino acid, preferably a neutral or hydrophobic one, from a polypeptide. Aminoacyl-arylamides are poor substrates.	\N	\N	\N	\N	\N	yes	yes
gene_7432	interaction_vs_self	1417.54530759625	-1.04580616068631	0.120906719797519	-8.64969426379039	5.1637584260849e-18	4.07765425528476e-17	1985992	1986246	jgi.p|Ophnu1|1985992	Ophnu1	OphioH327chr_7	779362	780929	-	prediction	45335	0				0									no	no
gene_7433	interaction_vs_self	758.580101908447	-0.441853826514482	0.186917112864382	-2.36390247925062	0.0180835720781357	0.0308173157453397	1985993	1986247	jgi.p|Ophnu1|1985993	Ophnu1	OphioH327chr_7	784635	786167	+	prediction	45351	5	GO:0004497; GO:0005506; GO:0006118; GO:0020037; GO:0046558	arabinan endo-1,5-alpha-L-arabinosidase activity; electron transport; heme binding; iron ion binding; monooxygenase activity	biological_process; molecular_function	1	3.2.1.99	Arabinan endo-1,5-alpha-L-arabinosidase.	Endohydrolysis of 1,5-alpha-L-arabinofuranosidic linkages in 1,5-arabinans.	\N	\N	\N	\N	\N	yes	yes
gene_7434	interaction_vs_self	2742.44076623594	0.429739662160856	0.0714322410679172	6.0160461961744	1.78728586161142e-09	7.56333532317962e-09	1985994	1986248	jgi.p|Ophnu1|1985994	Ophnu1	OphioH327chr_7	787505	789814	+	prediction	45355	4	GO:0004044; GO:0008152; GO:0009113; GO:0009116	amidophosphoribosyltransferase activity; metabolic process; nucleoside metabolic process; purine base biosynthetic process	biological_process; molecular_function	2	2.4.2.14	Amidophosphoribosyltransferase.	5-phospho-beta-D-ribosylamine + diphosphate + L-glutamate = L-glutamine + 5-phospho-alpha-D-ribose 1-diphosphate + H(2)O.	\N	\N	Glutamate metabolism; Purine metabolism	Amino Acid Metabolism; Nucleotide Metabolism	METABOLIC	yes	yes
gene_7435	interaction_vs_self	5645.42989532342	-0.119699905049783	0.114274291983284	-1.04747885961343	0.294878777397531	0.372130669987154	1985995	1986249	jgi.p|Ophnu1|1985995	Ophnu1	OphioH327chr_7	790064	793753	-	prediction	45363	6	GO:0003677; GO:0003700; GO:0005634; GO:0006350; GO:0006355; GO:0008270	DNA binding; nucleus; regulation of transcription, DNA-dependent; transcription; transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no
gene_7436	interaction_vs_self	113.237182333697	0.399789557888755	0.236274566461092	1.69205498449021	0.0906354903483258	0.131458992937049	1985996	1986250	jgi.p|Ophnu1|1985996	Ophnu1	OphioH327chr_7	795491	798366	-	prediction	45367	0				0									no	no
gene_7437	interaction_vs_self	174.845250334067	-1.33413395540366	0.179323659352988	-7.43981000732031	1.00830211567452e-13	6.06540134235691e-13	1985997	1986251	jgi.p|Ophnu1|1985997	Ophnu1	OphioH327chr_7	800456	802195	-	prediction	45387	0				0									no	no
gene_7438	interaction_vs_self	441.144654725295	0.101760784311004	0.121338065142773	0.838655076552167	0.401662894339768	0.48147799685596	1985998	1986252	jgi.p|Ophnu1|1985998	Ophnu1	OphioH327chr_7	807429	809168	-	prediction	45391	1	GO:0004806	triacylglycerol lipase activity	molecular_function	1	3.1.1.3	Triacylglycerol lipase.	Triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion.	\N	Hepatic lipase deficiency; MIM:151670. Congenital lipase deficiency; MIM:246600. Wolman disease; MIM:278000.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	yes	yes
gene_7439	interaction_vs_self	4470.60308970248	0.0668560035878564	0.121409397530339	0.550665804689047	0.581862789960794	0.654414069381737	1985999	1986253	jgi.p|Ophnu1|1985999	Ophnu1	OphioH327chr_7	813595	819552	-	prediction	45395	0				0									no	no
gene_7440	interaction_vs_self	2386.60412645463	-0.0795229072201791	0.0747009133595573	-1.06455066804086	0.28707931406249	0.363628133822863	1986000	1986254	jgi.p|Ophnu1|1986000	Ophnu1	OphioH327chr_7	823675	825951	-	prediction	45399	5	GO:0003700; GO:0005634; GO:0006355; GO:0043565; GO:0046983	nucleus; protein dimerization activity; regulation of transcription, DNA-dependent; sequence-specific DNA binding; transcription factor activity	biological_process; cellular_component; molecular_function	0									yes	no
gene_7441	interaction_vs_self	1159.99627228064	-0.126983563228603	0.0895974966329603	-1.41726686571162	0.156404918750674	0.214315047943937	1986001	1986255	jgi.p|Ophnu1|1986001	Ophnu1	OphioH327chr_7	830490	831581	+	prediction	45403	0				0									no	no
gene_7442	interaction_vs_self	2117.00050987894	0.0434358467045689	0.0888435406507413	0.488902697781062	0.62491058566244	0.692077009942952	1986002	1986256	jgi.p|Ophnu1|1986002	Ophnu1	OphioH327chr_7	831858	832810	-	prediction	45407	0				0									no	no
gene_7443	interaction_vs_self	8911.98393341525	0.312173006549788	0.0922014831104202	3.38576990324473	0.000709788713770423	0.00156230172020438	1986003	1986257	jgi.p|Ophnu1|1986003	Ophnu1	OphioH327chr_7	833224	835192	+	prediction	45413	9	GO:0000166; GO:0004812; GO:0004818; GO:0005524; GO:0005737; GO:0006412; GO:0006418; GO:0006424; GO:0009332	aminoacyl-tRNA ligase activity; ATP binding; cytoplasm; glutamate-tRNA ligase activity; glutamate-tRNA ligase complex; glutamyl-tRNA aminoacylation; nucleotide binding; translation; tRNA aminoacylation for protein translation	biological_process; cellular_component; molecular_function	3	6.1.1.17	Glutamate--tRNA ligase.	ATP + L-glutamate + tRNA(Glu) = AMP + diphosphate + L-glutamyl- tRNA(Glu).	\N	\N	Aminoacyl-tRNA biosynthesis; Glutamate metabolism; Porphyrin and chlorophyll metabolism	Amino Acid Metabolism; Metabolism of Cofactors and Vitamins; TRANSLATION	METABOLIC; REGULATORY	yes	yes
gene_7444	interaction_vs_self	4.82097907917751	0.33974480845712	0.94544636364878	0.359348580226102	0.719334336178565	0.774041724410876	1986004	1986258	jgi.p|Ophnu1|1986004	Ophnu1	OphioH327chr_7	835445	837194	-	prediction	45419	4	GO:0006810; GO:0006865; GO:0015171; GO:0016020	amino acid transmembrane transporter activity; amino acid transport; membrane; transport	biological_process; cellular_component; molecular_function	0									yes	no
gene_7445	interaction_vs_self	20.1230373608593	0.369979746803631	0.512510320453253	0.721897163897946	0.47035770508075	0.549885544317293	1986005	1986259	jgi.p|Ophnu1|1986005	Ophnu1	OphioH327chr_7	838041	839637	-	prediction	45427	0				0									no	no
gene_7446	interaction_vs_self	582.678559995089	0.000670305810523155	0.127501431949298	0.00525724143074494	0.995805347552382	0.999893697952891	1986006	1986260	jgi.p|Ophnu1|1986006	Ophnu1	OphioH327chr_7	839891	840807	+	prediction	45437	0				0									no	no
gene_7447	interaction_vs_self	752.102412661757	-0.892998529176176	0.0869159935155641	-10.2742716622835	9.20369746419876e-25	1.03255111787079e-23	1986007	1986261	jgi.p|Ophnu1|1986007	Ophnu1	OphioH327chr_7	840872	842554	-	prediction	45443	2	GO:0005634; GO:0018024	histone-lysine N-methyltransferase activity; nucleus	cellular_component; molecular_function	1	2.1.1.43	Histone-lysine N-methyltransferase.	S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine.	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC	yes	yes
gene_7448	interaction_vs_self	4549.9027028134	-1.3793883067576	0.0811448061627965	-16.9990954687871	8.33968163868789e-65	2.99948213559531e-63	1986008	1986262	jgi.p|Ophnu1|1986008	Ophnu1	OphioH327chr_7	844165	845157	+	prediction	45447	4	GO:0003824; GO:0003906; GO:0006281; GO:0006284	base-excision repair; catalytic activity; DNA repair; DNA-(apurinic or apyrimidinic site) lyase activity	biological_process; molecular_function	1	4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase.	The C-O-P bond 3' to the apurinic or apyrimidinic site in DNA is broken by a beta-elimination reaction, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate.	\N	\N	\N	\N	\N	yes	yes
gene_7449	interaction_vs_self	5936.90701764868	-1.37742214390717	0.100326983927118	-13.7293287407881	6.77583681002994e-43	1.48720931009888e-41	1986009	1986263	jgi.p|Ophnu1|1986009	Ophnu1	OphioH327chr_7	845276	846661	+	prediction	45451	2	GO:0008152; GO:0016758	metabolic process; transferase activity, transferring hexosyl groups	biological_process; molecular_function	0									yes	no
gene_7450	interaction_vs_self	1569.09620599638	-1.37061468620934	0.14497971084784	-9.45383790734579	3.26629845568654e-21	3.03907769355183e-20	1986010	1986264	jgi.p|Ophnu1|1986010	Ophnu1	OphioH327chr_7	846970	848619	+	prediction	45455	0				0									no	no
gene_7451	interaction_vs_self	1.57786975882067	0.367423795246494	2.12564058034038	0.172853208884287	0.862766811823307	0.894643720073593	1986011	1986265	jgi.p|Ophnu1|1986011	Ophnu1	OphioH327chr_7	849581	850045	+	prediction	45459	0				0									no	no
gene_7452	interaction_vs_self	21.757565543382	-2.65612335630128	0.536356075626072	-4.95216420024862	7.33926336421022e-07	2.38240782698671e-06	1986012	1986266	jgi.p|Ophnu1|1986012	Ophnu1	OphioH327chr_7	850306	850668	+	prediction	45463	0				0									no	no
gene_7453	interaction_vs_self	2771.13315736376	0.210769958307436	0.0869276475901625	2.42465963534585	0.0153227450293534	0.0264814652637321	1986013	1986267	jgi.p|Ophnu1|1986013	Ophnu1	OphioH327chr_7	851070	852677	-	prediction	45469	7	GO:0000166; GO:0005525; GO:0006614; GO:0008312; GO:0016020; GO:0017111; GO:0048500	7S RNA binding; GTP binding; membrane; nucleoside-triphosphatase activity; nucleotide binding; signal recognition particle; SRP-dependent cotranslational protein targeting to membrane	biological_process; cellular_component; molecular_function	0									yes	no
gene_7454	interaction_vs_self	930.760225618841	0.132327795439454	0.213683278151123	0.619270710298011	0.535738036407225	0.612599197387904	1986014	1986268	jgi.p|Ophnu1|1986014	Ophnu1	OphioH327chr_7	853073	853903	+	prediction	45473	3	GO:0003723; GO:0004525; GO:0006396	ribonuclease III activity; RNA binding; RNA processing	biological_process; molecular_function	0									yes	no
gene_7455	interaction_vs_self	360.157264843772	-0.702484512611699	0.168734471890462	-4.16325428195687	3.13743631523122e-05	8.29158840950269e-05	1986015	1986269	jgi.p|Ophnu1|1986015	Ophnu1	OphioH327chr_7	854341	855627	-	prediction	45477	0				0									no	no
gene_7456	interaction_vs_self	2.27569332340014	3.01909382030005	1.74312959595818	1.73199619081706	0.0832742406590367	0.122143163132514	1986016	1986270	jgi.p|Ophnu1|1986016	Ophnu1	OphioH327chr_7	857698	858567	-	prediction	45481	0				0									no	no
gene_7457	interaction_vs_self	175.47609816228	-0.773536055291613	0.259412381816522	-2.98187792685517	0.00286486206652045	0.00569777399847005	1986017	1986271	jgi.p|Ophnu1|1986017	Ophnu1	OphioH327chr_7	859915	863007	-	prediction	45485	0				0									no	no
