gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction	dbcan_any_hit_candidate	high_confidence_cazyme	significant_high_confidence_cazyme	strong_high_confidence_cazyme
gene_5399	interaction_vs_self	6851.14255808299	0.261794206005664	0.10007948146738	2.61586293381219	0.00890022775229065	0.0161240104888059	mRNA_5399	SP	TRUE	0.000323	0.999673	CS pos: 20-21. Pr: 0.9775	TRUE	TRUE	3	-|-	GH16_19(106-272)	CBM18_e20(28-55)+GH16_e15(109-273)	GH16_19+GH16_19+CBM18	CBM18_e20|GH16_19	chitin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5359	interaction_vs_self	777.776636542399	0.335877106190562	0.130026522274063	2.58314304125291	0.00979047217907158	0.0176212030809194	mRNA_5359	OTHER	FALSE	0.999997	0.000018		TRUE	TRUE	3	2.4.1.257:2;2.4.1.-:2	GT62(75-339)	GT62_e0(76-340)	GT62	GT62_e0	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3431	interaction_vs_self	214.040515801108	0.439885590718926	0.171113497774628	2.57072408921414	0.0101486145422623	0.0181740879668965	mRNA_3431	OTHER	FALSE	0.997501	0.002525		TRUE	TRUE	3	-	GT71(218-447)	GT71_e18(219-448)	GT71	GT71_e18	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7117	interaction_vs_self	5369.79478508306	-0.161014530186132	0.0636448397880713	-2.52989135839273	0.0114097849705691	0.0202252556115287	mRNA_7117	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.15:146	GT20(12-479)	GT20_e0(14-479)	GT20	GT20_e0	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_7354	interaction_vs_self	28.7582842280681	-1.07813332940331	0.436168049304567	-2.47183013776983	0.0134423370336406	0.0235309621693176	mRNA_7354	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	-	GT2(1-157)	GT2	GT2	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_4381	interaction_vs_self	1038.03338098743	0.244503087468304	0.0993606344515666	2.46076415290492	0.0138641470571755	0.0242099344776464	mRNA_4381	OTHER	FALSE	1.000000	0.000002		TRUE	TRUE	3	2.4.1.131:1	GT4(381-544)	GT4_e1364(383-544)	GT4	GT4_e1364	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6360	interaction_vs_self	579.046896207392	-0.272689284110953	0.113066175509915	-2.41176711674518	0.015875418149313	0.0273703080278186	mRNA_6360	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	-	CE12(142-351)	CE12_e61(143-352)	CE12	CE12_e61	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_631	interaction_vs_self	22.3385618758782	-0.984753294362811	0.418047869842328	-2.35559935931314	0.018492850715535	0.0314646794126376	mRNA_631	OTHER	FALSE	0.675938	0.324079		TRUE	TRUE	3	1.14.99.54:5;1.14.99.56:1	AA9(7-214)	AA9_e7(7-216)	AA9	AA9_e7	cellulose	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_4921	interaction_vs_self	10.8845387145461	1.57989694086443	0.670866872071837	2.35500813445332	0.0185223002252545	0.0314960051506115	mRNA_4921	OTHER	FALSE	1.000000	0.000021		TRUE	TRUE	2	-	-	AA8_e6(1-87)	AA8	AA8_e6	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_5062	interaction_vs_self	3.13008160235528	3.49275304506735	1.52130615101785	2.2958909636502	0.0216821165539804	0.0363136211508653	mRNA_5062	SP	TRUE	0.000241	0.999729	CS pos: 20-21. Pr: 0.9681	TRUE	TRUE	3	3.1.1.6:1	CE16(34-339)	CE16_e10(35-340)	CE16	CE16_e10	xylan	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_1165	interaction_vs_self	1892.42222320738	-0.15372598346194	0.0676586982815501	-2.27208012223699	0.0230816714711737	0.0385369822105026	mRNA_1165	SP	TRUE	0.000250	0.999720	CS pos: 20-21. Pr: 0.9732	TRUE	TRUE	3	-	GH125(84-522)	GH125_e2(84-523)	GH125	GH125_e2	alpha-mannan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_4849	interaction_vs_self	3297.26617870737	0.221555998477931	0.099109765250136	2.23546083394266	0.0253871101541489	0.0420824289154753	mRNA_4849	OTHER	FALSE	1.000000	0.000048		TRUE	TRUE	3	3.2.1.24:32	GH38(287-547)	GH38_e20(288-545)	GH38	GH38_e20	host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3920	interaction_vs_self	9779.44632042788	-0.15886637166948	0.0731848136303927	-2.17075597776073	0.0299496232638115	0.0490376387027978	mRNA_3920	OTHER	FALSE	1.000000	0.000003		TRUE	TRUE	2	-	-	CBM48_e62(9-65)	CBM48	CBM48_e62	alpha-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
