ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Sulfur metabolism	Sulfur metabolism	4/302	13/1145	0.307692307692308	1.16658176260825	0.36139206462869	0.462051531386007	0.996943262650592	0.948938155938413	gene_1523/gene_1759/gene_3815/gene_7990	4	interaction_vs_onu	significant	down	FALSE	Energy Metabolism	METABOLIC
Fructose and mannose metabolism	Fructose and mannose metabolism	18/302	66/1145	0.272727272727273	1.03401565322095	0.170311022835715	0.481382152546894	0.996943262650592	0.948938155938413	gene_330/gene_364/gene_851/gene_1588/gene_1743/gene_4052/gene_4069/gene_5122/gene_5170/gene_5173/gene_5555/gene_6236/gene_6707/gene_8143/gene_8197/gene_8213/gene_8537/gene_8548	18	interaction_vs_onu	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
beta-Alanine metabolism	beta-Alanine metabolism	6/302	21/1145	0.285714285714286	1.08325449385052	0.230375808823024	0.492173723023436	0.996943262650592	0.948938155938413	gene_1977/gene_3213/gene_3447/gene_4308/gene_7226/gene_8589	6	interaction_vs_onu	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	6/302	21/1145	0.285714285714286	1.08325449385052	0.230375808823024	0.492173723023436	0.996943262650592	0.948938155938413	gene_3066/gene_3439/gene_4914/gene_6041/gene_7336/gene_8242	6	interaction_vs_onu	significant	down	FALSE	Lipid Metabolism	METABOLIC
D-Arginine and D-ornithine metabolism	D-Arginine and D-ornithine metabolism	2/302	6/1145	0.333333333333333	1.26379690949227	0.387602137000069	0.498710692101052	0.996943262650592	0.948938155938413	gene_430/gene_6920	2	interaction_vs_onu	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	11/302	42/1145	0.261904761904762	0.992983286029644	-0.0277187319472691	0.571529794230895	0.996943262650592	0.948938155938413	gene_705/gene_1588/gene_2636/gene_2690/gene_4069/gene_4155/gene_6122/gene_6236/gene_7154/gene_7248/gene_8385	11	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Biotin metabolism	Biotin metabolism	4/302	15/1145	0.266666666666667	1.01103752759382	0.0257442892621735	0.588329776594448	0.996943262650592	0.948938155938413	gene_223/gene_1279/gene_6377/gene_6378	4	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Erythromycin biosynthesis	Erythromycin biosynthesis	2/302	7/1145	0.285714285714286	1.08325449385052	0.13218685508393	0.589293031458576	0.996943262650592	0.948938155938413	gene_4052/gene_8213	2	interaction_vs_onu	significant	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Carbon fixation	Carbon fixation	6/302	23/1145	0.260869565217391	0.989058450906997	-0.0317138523011643	0.592884287537789	0.996943262650592	0.948938155938413	gene_246/gene_2951/gene_5121/gene_5122/gene_6707/gene_8166	6	interaction_vs_onu	significant	down	FALSE	Energy Metabolism	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	8/302	31/1145	0.258064516129032	0.97842341380047	-0.0728657904578709	0.598530957266708	0.996943262650592	0.948938155938413	gene_2238/gene_4745/gene_5555/gene_6170/gene_6213/gene_6795/gene_7988/gene_8537	8	interaction_vs_onu	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Pyrimidine metabolism	Pyrimidine metabolism	14/302	55/1145	0.254545454545455	0.965081276339554	-0.158792195451795	0.615907836818501	0.996943262650592	0.948938155938413	gene_1166/gene_1500/gene_1977/gene_2555/gene_2824/gene_2894/gene_3156/gene_3287/gene_3310/gene_4519/gene_5747/gene_6064/gene_6755/gene_7024	14	interaction_vs_onu	significant	down	FALSE	Nucleotide Metabolism	METABOLIC
Nucleotide sugars metabolism	Nucleotide sugars metabolism	5/302	20/1145	0.25	0.947847682119205	-0.140771600444787	0.640863157744511	0.996943262650592	0.948938155938413	gene_330/gene_1743/gene_4724/gene_5037/gene_5173	5	interaction_vs_onu	significant	down	FALSE	Nucleotide Metabolism	METABOLIC
Lysine degradation	Lysine degradation	15/302	60/1145	0.25	0.947847682119205	-0.248277330784275	0.648104071991952	0.996943262650592	0.948938155938413	gene_223/gene_330/gene_430/gene_1027/gene_1279/gene_1622/gene_1743/gene_3213/gene_3447/gene_4308/gene_5173/gene_6920/gene_7226/gene_7386/gene_8589	15	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Alkaloid biosynthesis I	Alkaloid biosynthesis I	3/302	12/1145	0.25	0.947847682119205	-0.108655566305206	0.651872687320036	0.996943262650592	0.948938155938413	gene_5022/gene_5766/gene_7987	3	interaction_vs_onu	significant	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Tetrachloroethene degradation	Tetrachloroethene degradation	3/302	12/1145	0.25	0.947847682119205	-0.108655566305206	0.651872687320036	0.996943262650592	0.948938155938413	gene_330/gene_1743/gene_5173	3	interaction_vs_onu	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Sterol biosynthesis	Sterol biosynthesis	5/302	22/1145	0.227272727272727	0.861679711017459	-0.391931388671136	0.729560416933254	0.996943262650592	0.948938155938413	gene_110/gene_627/gene_5766/gene_7783/gene_7987	5	interaction_vs_onu	significant	down	FALSE	Lipid Metabolism	METABOLIC
Methionine metabolism	Methionine metabolism	4/302	18/1145	0.222222222222222	0.842531272994849	-0.402875917469014	0.741018667027905	0.996943262650592	0.948938155938413	gene_1918/gene_3815/gene_6120/gene_7990	4	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	4/302	18/1145	0.222222222222222	0.842531272994849	-0.402875917469014	0.741018667027905	0.996943262650592	0.948938155938413	gene_1358/gene_1623/gene_1875/gene_1877	4	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Purine metabolism	Purine metabolism	23/302	96/1145	0.239583333333333	0.908354028697572	-0.561259813000389	0.749724796584405	0.996943262650592	0.948938155938413	gene_23/gene_485/gene_1039/gene_1092/gene_1500/gene_1862/gene_2392/gene_2555/gene_2824/gene_2894/gene_2951/gene_3156/gene_3287/gene_3310/gene_3814/gene_3884/gene_4375/gene_4519/gene_6064/gene_6755/gene_6772/gene_6838/gene_7024	23	interaction_vs_onu	significant	down	FALSE	Nucleotide Metabolism	METABOLIC
Ubiquinone biosynthesis	Ubiquinone biosynthesis	6/302	27/1145	0.222222222222222	0.842531272994849	-0.495402271215356	0.757598187686745	0.996943262650592	0.948938155938413	gene_152/gene_2914/gene_4511/gene_5762/gene_5766/gene_7987	6	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	3/302	14/1145	0.214285714285714	0.81244087038789	-0.422448352209086	0.75834296513806	0.996943262650592	0.948938155938413	gene_5766/gene_7987/gene_8471	3	interaction_vs_onu	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Phospholipid degradation	Phospholipid degradation	3/302	14/1145	0.214285714285714	0.81244087038789	-0.422448352209086	0.75834296513806	0.996943262650592	0.948938155938413	gene_3557/gene_4922/gene_6880	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
RNA polymerase	RNA polymerase	2/302	10/1145	0.2	0.758278145695364	-0.459325633614246	0.786787960098494	0.996943262650592	0.948938155938413	gene_2555/gene_4519	2	interaction_vs_onu	significant	down	FALSE	TRANSCRIPTION	REGULATORY
Selenoamino acid metabolism	Selenoamino acid metabolism	5/302	25/1145	0.2	0.758278145695364	-0.731104751728461	0.831126602553817	0.996943262650592	0.948938155938413	gene_152/gene_2914/gene_3584/gene_3815/gene_5762	5	interaction_vs_onu	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Glutamate metabolism	Glutamate metabolism	5/302	26/1145	0.192307692307692	0.729113601630158	-0.835913859831812	0.857201995922726	0.996943262650592	0.948938155938413	gene_693/gene_3658/gene_5918/gene_6125/gene_7347	5	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Aminophosphonate metabolism	Aminophosphonate metabolism	3/302	17/1145	0.176470588235294	0.669068952084145	-0.822451168176159	0.867213712134963	0.996943262650592	0.948938155938413	gene_152/gene_2914/gene_5762	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Globoside metabolism	Globoside metabolism	4/302	22/1145	0.181818181818182	0.689343768813968	-0.880246339735826	0.872632092279178	0.996943262650592	0.948938155938413	gene_1588/gene_4069/gene_6236/gene_7154	4	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Cysteine metabolism	Cysteine metabolism	1/302	7/1145	0.142857142857143	0.54162724692526	-0.727778764638228	0.883510087201229	0.996943262650592	0.948938155938413	gene_3815	1	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Glutathione metabolism	Glutathione metabolism	3/302	18/1145	0.166666666666667	0.631898454746137	-0.941769522027449	0.892452721156375	0.996943262650592	0.948938155938413	gene_936/gene_1730/gene_2508	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Pentose phosphate pathway	Pentose phosphate pathway	5/302	28/1145	0.178571428571429	0.677034058656575	-1.03517041478825	0.899353865280654	0.996943262650592	0.948938155938413	gene_1039/gene_2401/gene_5121/gene_6707/gene_7693	5	interaction_vs_onu	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Blood group glycolipid biosynthesis - lact series	Blood group glycolipid biosynthesis - lact series	3/302	19/1145	0.157894736842105	0.598640641338445	-1.05546465808501	0.913313534735297	0.996943262650592	0.948938155938413	gene_1588/gene_4069/gene_6236	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Blood group glycolipid biosynthesis - neolact series	Blood group glycolipid biosynthesis - neolact series	3/302	19/1145	0.157894736842105	0.598640641338445	-1.05546465808501	0.913313534735297	0.996943262650592	0.948938155938413	gene_1588/gene_4069/gene_6236	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Chondroitin / heparan sulfate biosynthesis	Chondroitin / heparan sulfate biosynthesis	3/302	19/1145	0.157894736842105	0.598640641338445	-1.05546465808501	0.913313534735297	0.996943262650592	0.948938155938413	gene_1588/gene_4069/gene_6236	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Keratan sulfate biosynthesis	Keratan sulfate biosynthesis	3/302	19/1145	0.157894736842105	0.598640641338445	-1.05546465808501	0.913313534735297	0.996943262650592	0.948938155938413	gene_1588/gene_4069/gene_6236	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
2,4-Dichlorobenzoate degradation	2,4-Dichlorobenzoate degradation	1/302	8/1145	0.125	0.473923841059603	-0.893338555686933	0.914423930492292	0.996943262650592	0.948938155938413	gene_6795	1	interaction_vs_onu	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Oxidative phosphorylation	Oxidative phosphorylation	1/302	8/1145	0.125	0.473923841059603	-0.893338555686933	0.914423930492292	0.996943262650592	0.948938155938413	gene_2186	1	interaction_vs_onu	significant	down	FALSE	Energy Metabolism	METABOLIC
Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	2/302	14/1145	0.142857142857143	0.54162724692526	-1.03241476239749	0.918580395340414	0.996943262650592	0.948938155938413	gene_5506/gene_5914	2	interaction_vs_onu	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
O-Glycans biosynthesis	O-Glycans biosynthesis	3/302	20/1145	0.15	0.568708609271523	-1.1641587909799	0.930437448838609	0.996943262650592	0.948938155938413	gene_1588/gene_4069/gene_6236	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	3/302	20/1145	0.15	0.568708609271523	-1.1641587909799	0.930437448838609	0.996943262650592	0.948938155938413	gene_963/gene_5501/gene_7711	3	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
N-Glycans biosynthesis	N-Glycans biosynthesis	6/302	35/1145	0.171428571428571	0.649952696310312	-1.25835148490126	0.932756940930125	0.996943262650592	0.948938155938413	gene_445/gene_1588/gene_2888/gene_4069/gene_4275/gene_6236	6	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	7/302	40/1145	0.175	0.663493377483444	-1.29611987038059	0.935889996561791	0.996943262650592	0.948938155938413	gene_152/gene_2511/gene_2759/gene_2914/gene_4344/gene_5762/gene_8627	7	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Lysine biosynthesis	Lysine biosynthesis	2/302	15/1145	0.133333333333333	0.505518763796909	-1.15334415894538	0.936693338889099	0.996943262650592	0.948938155938413	gene_430/gene_6920	2	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Inositol phosphate metabolism	Inositol phosphate metabolism	3/302	21/1145	0.142857142857143	0.54162724692526	-1.26837590198585	0.94440718024536	0.996943262650592	0.948938155938413	gene_1878/gene_3216/gene_8385	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	3/302	21/1145	0.142857142857143	0.54162724692526	-1.26837590198585	0.94440718024536	0.996943262650592	0.948938155938413	gene_1588/gene_4069/gene_6236	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	3/302	21/1145	0.142857142857143	0.54162724692526	-1.26837590198585	0.94440718024536	0.996943262650592	0.948938155938413	gene_33/gene_2511/gene_4344	3	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Folate biosynthesis	Folate biosynthesis	2/302	17/1145	0.117647058823529	0.446045968056097	-1.37672226150265	0.962112386055471	0.996943262650592	0.948938155938413	gene_4488/gene_5208	2	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
One carbon pool by folate	One carbon pool by folate	1/302	13/1145	0.0769230769230769	0.291645440652063	-1.53674515555411	0.981777976972192	0.996943262650592	0.948938155938413	gene_1918	1	interaction_vs_onu	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	1/302	14/1145	0.0714285714285714	0.27081362346263	-1.64238117258589	0.986639329405406	0.996943262650592	0.948938155938413	gene_246	1	interaction_vs_onu	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Alanine and aspartate metabolism	Alanine and aspartate metabolism	2/302	23/1145	0.0869565217391304	0.329686150302332	-1.9428907409766	0.992370434381689	0.996943262650592	0.948938155938413	gene_810/gene_3837	2	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Urea cycle and metabolism of amino groups	Urea cycle and metabolism of amino groups	1/302	16/1145	0.0625	0.236961920529801	-1.83891615766929	0.992824171088178	0.996943262650592	0.948938155938413	gene_4541	1	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	7/302	53/1145	0.132075471698113	0.500749718855429	-2.22662781578502	0.994492909493432	0.996943262650592	0.948938155938413	gene_330/gene_1743/gene_2156/gene_5173/gene_5665/gene_6435/gene_7698	7	interaction_vs_onu	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	4/302	39/1145	0.102564102564103	0.388860587536084	-2.32325953779536	0.996943262650592	0.996943262650592	0.948938155938413	gene_810/gene_1918/gene_2612/gene_5084	4	interaction_vs_onu	significant	down	FALSE	TRANSLATION	REGULATORY
Bile acid biosynthesis	Bile acid biosynthesis	8/82	45/1145	0.177777777777778	2.48238482384824	2.81659355146532	0.0119012449494327	0.453935950301094	0.444644863599025	gene_412/gene_972/gene_2632/gene_4055/gene_4108/gene_4567/gene_6533/gene_7764	8	interaction_vs_onu	strong	up	FALSE	Lipid Metabolism	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	4/82	14/1145	0.285714285714286	3.98954703832753	3.12457830258193	0.0140695203018055	0.453935950301094	0.444644863599025	gene_1501/gene_2632/gene_6265/gene_7764	4	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Tryptophan metabolism	Tryptophan metabolism	11/82	78/1145	0.141025641025641	1.9691994996873	2.46167989707197	0.0189139979292122	0.453935950301094	0.444644863599025	gene_2632/gene_2762/gene_4055/gene_4491/gene_4567/gene_5827/gene_6203/gene_7678/gene_7764/gene_7852/gene_8370	11	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	7/82	45/1145	0.155555555555556	2.17208672086721	2.22701409690814	0.0365108712736931	0.546137967632399	0.534959705136999	gene_929/gene_4055/gene_4491/gene_4567/gene_5183/gene_6203/gene_7852	7	interaction_vs_onu	strong	up	FALSE	Lipid Metabolism	METABOLIC
Alkaloid biosynthesis I	Alkaloid biosynthesis I	3/82	12/1145	0.25	3.49085365853659	2.40811480134394	0.0486333430988892	0.546137967632399	0.534959705136999	gene_2632/gene_2762/gene_7764	3	interaction_vs_onu	strong	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
beta-Alanine metabolism	beta-Alanine metabolism	4/82	21/1145	0.19047619047619	2.65969802555168	2.13112476187833	0.0573248183181359	0.546137967632399	0.534959705136999	gene_4055/gene_4567/gene_6203/gene_6968	4	interaction_vs_onu	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Galactose metabolism	Galactose metabolism	6/82	41/1145	0.146341463414634	2.04342653182629	1.88895918173667	0.066608552486959	0.546137967632399	0.534959705136999	gene_972/gene_3385/gene_4108/gene_6679/gene_7634/gene_7824	6	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	6/82	41/1145	0.146341463414634	2.04342653182629	1.88895918173667	0.066608552486959	0.546137967632399	0.534959705136999	gene_2632/gene_4142/gene_4491/gene_7730/gene_7764/gene_7852	6	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Phospholipid degradation	Phospholipid degradation	3/82	14/1145	0.214285714285714	2.99216027874564	2.08214177680795	0.0725736968716712	0.546137967632399	0.534959705136999	gene_1502/gene_2016/gene_2709	3	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Phenylalanine metabolism	Phenylalanine metabolism	5/82	33/1145	0.151515151515152	2.11566888396157	1.80548216716408	0.080824542794317	0.546137967632399	0.534959705136999	gene_2632/gene_2762/gene_5827/gene_7764/gene_8370	5	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Glycerolipid metabolism	Glycerolipid metabolism	13/82	124/1145	0.104838709677419	1.4639063729347	1.51873365296078	0.0950117880832766	0.546137967632399	0.534959705136999	gene_972/gene_1502/gene_2709/gene_3431/gene_4055/gene_4108/gene_4151/gene_4567/gene_5328/gene_5386/gene_6336/gene_7438/gene_7634	13	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Styrene degradation	Styrene degradation	4/82	25/1145	0.16	2.23414634146341	1.73213189711537	0.0976007743840033	0.546137967632399	0.534959705136999	gene_2632/gene_5827/gene_7764/gene_8370	4	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Butanoate metabolism	Butanoate metabolism	7/82	56/1145	0.125	1.74542682926829	1.58795576217247	0.0986082441558498	0.546137967632399	0.534959705136999	gene_972/gene_4055/gene_4108/gene_4567/gene_6203/gene_6968/gene_6973	7	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Lysine degradation	Lysine degradation	7/82	60/1145	0.116666666666667	1.62906504065041	1.38966337865889	0.130467192410344	0.569757072668968	0.558095378199136	gene_972/gene_1490/gene_4055/gene_4108/gene_4567/gene_6203/gene_7678	7	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
1,2-Dichloroethane degradation	1,2-Dichloroethane degradation	2/82	9/1145	0.222222222222222	3.1029810298103	1.75841245115853	0.131401527489856	0.569757072668968	0.558095378199136	gene_4055/gene_4567	2	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Glutathione metabolism	Glutathione metabolism	3/82	18/1145	0.166666666666667	2.32723577235772	1.57570777949824	0.1326517177165	0.569757072668968	0.558095378199136	gene_327/gene_1726/gene_6089	3	interaction_vs_onu	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Pentose phosphate pathway	Pentose phosphate pathway	4/82	28/1145	0.142857142857143	1.99477351916376	1.47955103839635	0.134525975491284	0.569757072668968	0.558095378199136	gene_1735/gene_3385/gene_5156/gene_7307	4	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Histidine metabolism	Histidine metabolism	5/82	40/1145	0.125	1.74542682926829	1.33231581324091	0.152108670811657	0.603155777418729	0.590810483728872	gene_2632/gene_2762/gene_4055/gene_4567/gene_7764	5	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Caprolactam degradation	Caprolactam degradation	3/82	20/1145	0.15	2.09451219512195	1.37092168991142	0.167543271505203	0.603155777418729	0.590810483728872	gene_3274/gene_4620/gene_5649	3	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Nucleotide sugars metabolism	Nucleotide sugars metabolism	3/82	20/1145	0.15	2.09451219512195	1.37092168991142	0.167543271505203	0.603155777418729	0.590810483728872	gene_972/gene_3640/gene_4108	3	interaction_vs_onu	strong	up	FALSE	Nucleotide Metabolism	METABOLIC
Fructose and mannose metabolism	Fructose and mannose metabolism	7/82	66/1145	0.106060606060606	1.4809682187731	1.11745728662887	0.186729228097505	0.640214496334302	0.627110690853776	gene_972/gene_3385/gene_3431/gene_4108/gene_5485/gene_7307/gene_7634	7	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Sterol biosynthesis	Sterol biosynthesis	3/82	22/1145	0.136363636363636	1.90410199556541	1.18875456107838	0.204789394698163	0.648608183581671	0.63533257748497	gene_2632/gene_6533/gene_7764	3	interaction_vs_onu	strong	up	FALSE	Lipid Metabolism	METABOLIC
Tetrachloroethene degradation	Tetrachloroethene degradation	2/82	12/1145	0.166666666666667	2.32723577235772	1.28314889047539	0.210138874690759	0.648608183581671	0.63533257748497	gene_972/gene_4108	2	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Alanine and aspartate metabolism	Alanine and aspartate metabolism	3/82	23/1145	0.130434782608696	1.82131495227996	1.10466482435096	0.224092721443302	0.648608183581671	0.63533257748497	gene_2207/gene_4150/gene_6968	3	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Cyanoamino acid metabolism	Cyanoamino acid metabolism	4/82	36/1145	0.111111111111111	1.55149051490515	0.933419417061722	0.253889080036682	0.648608183581671	0.63533257748497	gene_3594/gene_5827/gene_7160/gene_8370	4	interaction_vs_onu	strong	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Flavonoids, stilbene and lignin biosynthesis	Flavonoids, stilbene and lignin biosynthesis	4/82	36/1145	0.111111111111111	1.55149051490515	0.933419417061722	0.253889080036682	0.648608183581671	0.63533257748497	gene_2632/gene_3594/gene_7160/gene_7764	4	interaction_vs_onu	strong	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Propanoate metabolism	Propanoate metabolism	3/82	25/1145	0.12	1.67560975609756	0.948222402175806	0.263674747591071	0.648608183581671	0.63533257748497	gene_4055/gene_4567/gene_6203	3	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Methane metabolism	Methane metabolism	2/82	14/1145	0.142857142857143	1.99477351916376	1.03970525103397	0.264906177345105	0.648608183581671	0.63533257748497	gene_2632/gene_7764	2	interaction_vs_onu	strong	up	FALSE	Energy Metabolism	METABOLIC
Pyruvate metabolism	Pyruvate metabolism	5/82	49/1145	0.102040816326531	1.42483822797412	0.843858555375719	0.270228804247779	0.648608183581671	0.63533257748497	gene_4055/gene_4567/gene_5701/gene_6270/gene_7634	5	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	4/82	37/1145	0.108108108108108	1.50955833882663	0.874738418450309	0.270253409825696	0.648608183581671	0.63533257748497	gene_972/gene_4055/gene_4108/gene_4567	4	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	4/82	42/1145	0.0952380952380952	1.32984901277584	0.604651846864092	0.354190355929431	0.812027100031968	0.795406662312015	gene_3431/gene_6354/gene_6533/gene_6567	4	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Arginine and proline metabolism	Arginine and proline metabolism	6/82	69/1145	0.0869565217391304	1.21420996818664	0.509578847891218	0.372504841525923	0.812027100031968	0.795406662312015	gene_2272/gene_2656/gene_4055/gene_4567/gene_5827/gene_8370	6	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	3/82	31/1145	0.0967741935483871	1.35129819040126	0.550512862239513	0.385342000779554	0.812027100031968	0.795406662312015	gene_5156/gene_6973/gene_7634	3	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Androgen and estrogen metabolism	Androgen and estrogen metabolism	2/82	20/1145	0.1	1.39634146341463	0.496434038129482	0.42586777116239	0.812027100031968	0.795406662312015	gene_2632/gene_7764	2	interaction_vs_onu	strong	up	FALSE	Lipid Metabolism	METABOLIC
Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	2/82	20/1145	0.1	1.39634146341463	0.496434038129482	0.42586777116239	0.812027100031968	0.795406662312015	gene_4832/gene_5405	2	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	3/82	34/1145	0.0882352941176471	1.23206599713056	0.381370631940762	0.44503499073205	0.812027100031968	0.795406662312015	gene_4055/gene_4567/gene_6203	3	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
2,4-Dichlorobenzoate degradation	2,4-Dichlorobenzoate degradation	1/82	8/1145	0.125	1.74542682926829	0.587385318205115	0.449193272033445	0.812027100031968	0.795406662312015	gene_6973	1	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	2/82	21/1145	0.0952380952380952	1.32984901277584	0.423540540499261	0.451126166684426	0.812027100031968	0.795406662312015	gene_1406/gene_1892	2	interaction_vs_onu	strong	up	FALSE	Lipid Metabolism	METABOLIC
