gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction
gene_5732	1984292	1984546	jgi.p|Ophnu1|1984292	Ophnu1	OphioH327chr_5	238996	239923	+	prediction	35289	0				0									no	no	mRNA_5732	TRUE	61273.S3D895	4.51e-92	279.0	2ES9C@1|root,2SUW6@2759|Eukaryota,3A9PU@33154|Opisthokonta,3P7SU@4751|Fungi,3R0N3@4890|Ascomycota,21CNG@147550|Sordariomycetes,3UUES@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	2349.42547554836	-1.38618726292676	0.139820732845676	-9.91403230919076	3.61744797140878e-23	5.72372544089817e-22	TRUE	TRUE	down
gene_5733	1984293	1984547	jgi.p|Ophnu1|1984293	Ophnu1	OphioH327chr_5	240201	242179	-	prediction	35297	4	GO:0004672; GO:0004674; GO:0005524; GO:0006468	ATP binding; protein amino acid phosphorylation; protein kinase activity; protein serine/threonine kinase activity	biological_process; molecular_function	0									yes	no	mRNA_5733	TRUE	61273.S3CCF6	0.0	882.0	KOG0600@1|root,KOG0600@2759|Eukaryota,38D3J@33154|Opisthokonta,3NU5C@4751|Fungi,3QJFH@4890|Ascomycota,21533@147550|Sordariomycetes,3USU1@5151|Ophiostomatales	4751|Fungi	D	Serine/Threonine protein kinases, catalytic domain	BUR1	GO:0000128,GO:0000166,GO:0000228,GO:0000307,GO:0000785,GO:0000790,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004693,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008023,GO:0008024,GO:0008144,GO:0008150,GO:0008152,GO:0008353,GO:0009058,GO:0009059,GO:0009268,GO:0009405,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010570,GO:0010604,GO:0010628,GO:0010638,GO:0016070,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0019908,GO:0030447,GO:0030554,GO:0031056,GO:0031058,GO:0031060,GO:0031062,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031399,GO:0031401,GO:0031974,GO:0031981,GO:0032268,GO:0032270,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0032784,GO:0032786,GO:0032806,GO:0032968,GO:0032991,GO:0033043,GO:0033044,GO:0034243,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0036177,GO:0036211,GO:0040007,GO:0040008,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043900,GO:0043901,GO:0044182,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0045893,GO:0045926,GO:0045927,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051252,GO:0051254,GO:0051569,GO:0051571,GO:0051704,GO:0051716,GO:0051726,GO:0060255,GO:0060256,GO:0060257,GO:0060258,GO:0061695,GO:0065007,GO:0070013,GO:0070693,GO:0070816,GO:0071214,GO:0071467,GO:0071619,GO:0071620,GO:0071704,GO:0080090,GO:0090033,GO:0090304,GO:0097159,GO:0097367,GO:0097472,GO:0097659,GO:0098630,GO:0098743,GO:0104004,GO:0140096,GO:1900428,GO:1900429,GO:1900430,GO:1900741,GO:1900742,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1902275,GO:1902494,GO:1902554,GO:1902680,GO:1902911,GO:1903506,GO:1903508,GO:1903655,GO:1905269,GO:1990234,GO:2000112,GO:2001141,GO:2001252	2.7.11.22,2.7.11.23	ko:K15562					ko00000,ko01000,ko01001,ko03021				Pkinase	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	1722.10678460223	-0.0401335989468104	0.0725221379190689	-0.553397901639324	0.579990975471271	0.675288730962198	FALSE	FALSE	down
gene_5734	1984294	1984548	jgi.p|Ophnu1|1984294	Ophnu1	OphioH327chr_5	243027	243250	+	prediction	35309	0				0									no	no	mRNA_5734	TRUE	698440.XP_007296128.1	2.3e-19	79.3	2E4EQ@1|root,2SBBE@2759|Eukaryota,3A8U4@33154|Opisthokonta,3P6VB@4751|Fungi,3QZ56@4890|Ascomycota,210UC@147548|Leotiomycetes	4751|Fungi																OTHER	FALSE	0.999933	0.000079		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	4458.6778916059	0.449939883468815	0.0871133537054769	5.16499324535278	2.40447605721905e-07	1.11860407879321e-06	TRUE	FALSE	up
gene_5735	1984295	1984549	jgi.p|Ophnu1|1984295	Ophnu1	OphioH327chr_5	243522	244653	-	prediction	35315	2	GO:0008610; GO:0008825	cyclopropane-fatty-acyl-phospholipid synthase activity; lipid biosynthetic process	biological_process; molecular_function	1	2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase.	S-adenosyl-L-methionine + phospholipid olefinic fatty acid = S-adenosyl-L-homocysteine + phospholipid cyclopropane fatty acid.	\N	\N	\N	\N	\N	yes	yes	mRNA_5735	TRUE	61273.S3C9Y3	7.23e-225	669.0	COG0474@1|root,KOG0208@2759|Eukaryota,38CWV@33154|Opisthokonta,3NVS7@4751|Fungi,3QN4G@4890|Ascomycota,216XC@147550|Sordariomycetes,3UPYM@5151|Ophiostomatales	4751|Fungi	P	P5-type ATPase cation transporter		GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005215,GO:0005388,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0006873,GO:0006874,GO:0006875,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015085,GO:0015318,GO:0015399,GO:0015405,GO:0015662,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019725,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0031090,GO:0031224,GO:0031226,GO:0034220,GO:0042592,GO:0042623,GO:0042625,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044232,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0070588,GO:0070838,GO:0071944,GO:0072503,GO:0072507,GO:0072511,GO:0090662,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098805,GO:0098852,GO:0099131,GO:0099132,GO:1990816		ko:K14951					ko00000,ko01000	3.A.3.10			Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,P5-ATPase	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	89.2418801531726	0.0529420555807138	0.19366309649149	0.273371935799035	0.784567323432551	0.842118656875565	FALSE	FALSE	up
gene_5736	1984296	1984550	jgi.p|Ophnu1|1984296	Ophnu1	OphioH327chr_5	245305	249677	-	prediction	35321	8	GO:0005524; GO:0006810; GO:0006812; GO:0015662; GO:0016020; GO:0016021; GO:0016820; GO:0016887	ATP binding; ATPase activity; ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism; cation transport; hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances; integral to membrane; membrane; transport	biological_process; cellular_component; molecular_function	1	3.6.3.-	Acting on acid anhydrides; catalyzing transmembrane movement	\N	\N	\N	\N	\N	\N	yes	yes	mRNA_5736	TRUE	61273.S3C9Y3	0.0	2527.0	COG0474@1|root,KOG0208@2759|Eukaryota,38CWV@33154|Opisthokonta,3NVS7@4751|Fungi,3QN4G@4890|Ascomycota,216XC@147550|Sordariomycetes,3UPYM@5151|Ophiostomatales	4751|Fungi	P	P5-type ATPase cation transporter		GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005215,GO:0005388,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0006873,GO:0006874,GO:0006875,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015085,GO:0015318,GO:0015399,GO:0015405,GO:0015662,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019725,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0031090,GO:0031224,GO:0031226,GO:0034220,GO:0042592,GO:0042623,GO:0042625,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044232,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0070588,GO:0070838,GO:0071944,GO:0072503,GO:0072507,GO:0072511,GO:0090662,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098805,GO:0098852,GO:0099131,GO:0099132,GO:1990816		ko:K14951					ko00000,ko01000	3.A.3.10			Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,P5-ATPase	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	2550.88361906225	-0.131165235710807	0.0681839834354754	-1.92369569951765	0.0543927374079074	0.0942704661291126	FALSE	FALSE	down
gene_5737	1984297	1984551	jgi.p|Ophnu1|1984297	Ophnu1	OphioH327chr_5	251727	253418	+	prediction	35331	2	GO:0005634; GO:0006334	nucleosome assembly; nucleus	biological_process; cellular_component	0									yes	no	mRNA_5737	TRUE	61273.S3CSP2	5.54e-232	645.0	KOG1507@1|root,KOG1507@2759|Eukaryota,38C77@33154|Opisthokonta,3NVG5@4751|Fungi,3QMBK@4890|Ascomycota,217Z1@147550|Sordariomycetes,3USQ4@5151|Ophiostomatales	4751|Fungi	BD	Nucleosome assembly protein (NAP)	NAP1	GO:0000003,GO:0000228,GO:0000785,GO:0000790,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0005856,GO:0005938,GO:0005940,GO:0006323,GO:0006325,GO:0006333,GO:0006334,GO:0006336,GO:0006337,GO:0006355,GO:0006357,GO:0006606,GO:0006810,GO:0006886,GO:0006913,GO:0006996,GO:0007114,GO:0007117,GO:0008047,GO:0008104,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010638,GO:0015031,GO:0015833,GO:0016043,GO:0017038,GO:0019219,GO:0019222,GO:0019954,GO:0022411,GO:0022414,GO:0022607,GO:0030234,GO:0030332,GO:0030447,GO:0030448,GO:0031110,GO:0031112,GO:0031113,GO:0031116,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031334,GO:0031497,GO:0031498,GO:0031974,GO:0031981,GO:0032156,GO:0032168,GO:0032271,GO:0032273,GO:0032505,GO:0032784,GO:0032786,GO:0032886,GO:0032968,GO:0032984,GO:0032986,GO:0033036,GO:0033043,GO:0033365,GO:0034243,GO:0034504,GO:0034613,GO:0034622,GO:0034724,GO:0034728,GO:0040007,GO:0042393,GO:0042886,GO:0043085,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044093,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044454,GO:0044464,GO:0045184,GO:0045893,GO:0045935,GO:0045944,GO:0046907,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051130,GO:0051169,GO:0051170,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051252,GO:0051254,GO:0051276,GO:0051301,GO:0051493,GO:0051495,GO:0051641,GO:0051649,GO:0060255,GO:0065003,GO:0065004,GO:0065007,GO:0065009,GO:0070013,GO:0070507,GO:0070727,GO:0071103,GO:0071702,GO:0071705,GO:0071824,GO:0071840,GO:0071944,GO:0072594,GO:0080090,GO:0098772,GO:0099568,GO:1902680,GO:1902903,GO:1902905,GO:1903506,GO:1903508,GO:2000112,GO:2001141		ko:K11279					ko00000,ko03036				NAP	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	12915.863562673	0.10049813752907	0.0860589479009736	1.16778254882585	0.242894489104722	0.337145585655331	FALSE	FALSE	up
gene_5738	1984298	1984552	jgi.p|Ophnu1|1984298	Ophnu1	OphioH327chr_5	255153	256746	+	prediction	35341	6	GO:0004617; GO:0008152; GO:0016597; GO:0016616; GO:0048037; GO:0051287	amino acid binding; cofactor binding; metabolic process; NAD binding; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; phosphoglycerate dehydrogenase activity	biological_process; molecular_function	1	1.1.1.95	Phosphoglycerate dehydrogenase.	3-phosphoglycerate + NAD(+) = 3-phosphohydroxypyruvate + NADH.	\N	3-phosphoglycerate dehydrogenase deficiency; MIM:601815.	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC	yes	yes	mRNA_5738	TRUE	61273.S3C823	0.0	882.0	COG0111@1|root,KOG0068@2759|Eukaryota,38GJA@33154|Opisthokonta,3NU0Y@4751|Fungi,3QJMR@4890|Ascomycota,217IJ@147550|Sordariomycetes,3URF0@5151|Ophiostomatales	4751|Fungi	E	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	SER33	GO:0003674,GO:0003824,GO:0004617,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006563,GO:0006564,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0047545,GO:0055114,GO:0061759,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147				2-Hacid_dh,2-Hacid_dh_C	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	1994.17293452429	-1.00871716138188	0.065878570417443	-15.3117645842963	6.3808991962547e-53	2.57643854339341e-51	TRUE	TRUE	down
gene_5739	1984299	1984553	jgi.p|Ophnu1|1984299	Ophnu1	OphioH327chr_5	260588	265516	+	prediction	35349	6	GO:0003774; GO:0003917; GO:0005515; GO:0005524; GO:0016459; GO:0051015	actin filament binding; ATP binding; DNA topoisomerase type I activity; motor activity; myosin complex; protein binding	cellular_component; molecular_function	1	5.99.1.2	DNA topoisomerase.	ATP-independent breakage of single-stranded DNA, followed by passage and rejoining.	\N	\N	\N	\N	\N	yes	yes	mRNA_5739	TRUE	61273.S3D898	0.0	2665.0	COG5022@1|root,KOG0160@2759|Eukaryota,3A94J@33154|Opisthokonta,3NV49@4751|Fungi,3QJHJ@4890|Ascomycota,21206@147550|Sordariomycetes,3UT8G@5151|Ophiostomatales	4751|Fungi	Z	DIL	MYO2	GO:0000001,GO:0000003,GO:0000011,GO:0000131,GO:0000132,GO:0000146,GO:0000166,GO:0000226,GO:0000278,GO:0000281,GO:0000902,GO:0000910,GO:0000912,GO:0000915,GO:0003006,GO:0003674,GO:0003774,GO:0003779,GO:0003824,GO:0005488,GO:0005515,GO:0005516,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005826,GO:0005856,GO:0005884,GO:0005933,GO:0005934,GO:0005935,GO:0005937,GO:0005938,GO:0006403,GO:0006810,GO:0006887,GO:0006904,GO:0006928,GO:0006996,GO:0007005,GO:0007010,GO:0007015,GO:0007017,GO:0007029,GO:0007030,GO:0007031,GO:0007033,GO:0007049,GO:0007107,GO:0007114,GO:0007117,GO:0007118,GO:0007163,GO:0007530,GO:0007531,GO:0007533,GO:0008092,GO:0008104,GO:0008144,GO:0008150,GO:0008298,GO:0008360,GO:0009653,GO:0009826,GO:0009987,GO:0010256,GO:0012505,GO:0015629,GO:0016043,GO:0016049,GO:0016192,GO:0016459,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019954,GO:0022402,GO:0022406,GO:0022413,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0030010,GO:0030029,GO:0030036,GO:0030046,GO:0030048,GO:0030050,GO:0030133,GO:0030154,GO:0030427,GO:0030479,GO:0030554,GO:0030705,GO:0030863,GO:0030864,GO:0030865,GO:0030866,GO:0030898,GO:0031032,GO:0031097,GO:0031410,GO:0031941,GO:0031982,GO:0032153,GO:0032155,GO:0032432,GO:0032502,GO:0032505,GO:0032506,GO:0032553,GO:0032555,GO:0032559,GO:0032940,GO:0032989,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0035639,GO:0035838,GO:0036094,GO:0040001,GO:0040007,GO:0042623,GO:0042995,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043332,GO:0044085,GO:0044380,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044463,GO:0044464,GO:0044837,GO:0044877,GO:0045033,GO:0045165,GO:0046903,GO:0046907,GO:0048278,GO:0048308,GO:0048309,GO:0048311,GO:0048313,GO:0048589,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0051015,GO:0051017,GO:0051128,GO:0051179,GO:0051234,GO:0051285,GO:0051286,GO:0051293,GO:0051294,GO:0051301,GO:0051640,GO:0051641,GO:0051646,GO:0051648,GO:0051649,GO:0051650,GO:0051653,GO:0051656,GO:0060560,GO:0061024,GO:0061572,GO:0061573,GO:0061640,GO:0061645,GO:0065007,GO:0065008,GO:0070648,GO:0070649,GO:0070650,GO:0070727,GO:0070938,GO:0071520,GO:0071563,GO:0071840,GO:0071944,GO:0071963,GO:0072697,GO:0090426,GO:0090726,GO:0097159,GO:0097367,GO:0097435,GO:0097518,GO:0097574,GO:0097575,GO:0097708,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099515,GO:0099518,GO:0099568,GO:0099738,GO:0110009,GO:0120025,GO:0120038,GO:0120104,GO:0140029,GO:0140056,GO:1901265,GO:1901363,GO:1902407,GO:1902410,GO:1902716,GO:1902850,GO:1903047,GO:1903119,GO:1903260,GO:1903475,GO:1903478,GO:1903479,GO:1904601,GO:1990151,GO:1990778,GO:1990819,GO:1990896,GO:2000689		ko:K10357					ko00000,ko03019,ko03029,ko04131,ko04812				DIL,IQ,Myosin_N,Myosin_head	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT2	-	-	onu_vs_self	5031.4178689865	0.045621481477463	0.10451896194284	0.436489997885864	0.662481254590936	0.745378488341012	FALSE	FALSE	up
gene_5740	1984300	1984554	jgi.p|Ophnu1|1984300	Ophnu1	OphioH327chr_5	265619	265942	+	prediction	35359	0				0									no	no	mRNA_5740	FALSE																					OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	907.329562427989	0.131564243945409	0.175736153817537	0.74864642867972	0.454070340425839	0.558374100566755	FALSE	FALSE	up
gene_5741	1984301	1984555	jgi.p|Ophnu1|1984301	Ophnu1	OphioH327chr_5	266801	267464	+	prediction	35363	3	GO:0004017; GO:0004765; GO:0005524	adenylate kinase activity; ATP binding; shikimate kinase activity	molecular_function	1	2.7.4.3	Adenylate kinase.	ATP + AMP = ADP + ADP.	\N	Hemolytic anemia due to deficiency of adenylate kinase; MIM:103000.	Purine metabolism	Nucleotide Metabolism	METABOLIC	yes	yes	mRNA_5741	TRUE	61273.S3C9Z0	4.64e-133	378.0	COG1936@1|root,KOG3347@2759|Eukaryota,392EZ@33154|Opisthokonta,3P1RA@4751|Fungi,3QS98@4890|Ascomycota,213T2@147550|Sordariomycetes,3UTM1@5151|Ophiostomatales	4751|Fungi	F	Broad-specificity nucleoside monophosphate (NMP) kinase that catalyzes the reversible transfer of the terminal phosphate group between nucleoside triphosphates and monophosphates. Has also ATPase activity. May be involved in rRNA maturation and transcription regulation	FAP7	GO:0000166,GO:0000462,GO:0003674,GO:0003824,GO:0004017,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009165,GO:0009987,GO:0010467,GO:0010468,GO:0010494,GO:0016070,GO:0016072,GO:0016301,GO:0016310,GO:0016462,GO:0016740,GO:0016772,GO:0016776,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0018130,GO:0019205,GO:0019222,GO:0019438,GO:0019637,GO:0022613,GO:0030490,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033554,GO:0034470,GO:0034599,GO:0034641,GO:0034654,GO:0034660,GO:0035639,GO:0035770,GO:0036094,GO:0036166,GO:0036464,GO:0042221,GO:0042254,GO:0042274,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046940,GO:0050145,GO:0050789,GO:0050896,GO:0051716,GO:0055086,GO:0060255,GO:0065007,GO:0070887,GO:0071704,GO:0071840,GO:0090304,GO:0090407,GO:0097159,GO:0097367,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1990904	2.7.4.3	ko:K18532	ko00230,ko01100,ko01110,ko01130,ko03008,map00230,map01100,map01110,map01130,map03008	M00049	R00127,R01547	RC00002	ko00000,ko00001,ko00002,ko01000,ko03009				AAA_18	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	331.954806006647	-0.108876808865004	0.158890447900611	-0.685231933722714	0.493197575752119	0.594856710604984	FALSE	FALSE	down
gene_5742	1984302	1984556	jgi.p|Ophnu1|1984302	Ophnu1	OphioH327chr_5	267912	268625	+	prediction	35369	2	GO:0016787; GO:0047429	hydrolase activity; nucleoside-triphosphate diphosphatase activity	molecular_function	2	3.6.1.19	Nucleoside-triphosphate pyrophosphatase.	A nucleoside triphosphate + H(2)O = a nucleotide + diphosphate.	\N	\N	Purine metabolism; Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC	yes	yes	mRNA_5742	TRUE	61273.S3CSP8	1.83e-124	356.0	COG0127@1|root,KOG3222@2759|Eukaryota,38DZ3@33154|Opisthokonta,3P1W0@4751|Fungi,3QNUD@4890|Ascomycota,217G5@147550|Sordariomycetes,3UPWW@5151|Ophiostomatales	4751|Fungi	F	Pyrophosphatase that hydrolyzes non-canonical purine nucleotides such as inosine triphosphate (ITP), deoxyinosine triphosphate (dITP) or xanthosine 5'-triphosphate (XTP) to their respective monophosphate derivatives. The enzyme does not distinguish between the deoxy- and ribose forms. Probably excludes non-canonical purines from RNA and DNA precursor pools, thus preventing their incorporation into RNA and DNA and avoiding chromosomal lesions	HAM1	GO:0003674,GO:0003824,GO:0004170,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008828,GO:0009056,GO:0009058,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009147,GO:0009149,GO:0009200,GO:0009204,GO:0009211,GO:0009213,GO:0009215,GO:0009217,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0033554,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035870,GO:0036217,GO:0036218,GO:0036219,GO:0036220,GO:0036221,GO:0036222,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0047429,GO:0047840,GO:0050896,GO:0051716,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	2.7.4.3	ko:K01519,ko:K18532	ko00230,ko00983,ko01100,ko01110,ko01130,ko03008,map00230,map00983,map01100,map01110,map01130,map03008	M00049	R00127,R00426,R00720,R01547,R01855,R02100,R02720,R03531,R08243	RC00002	ko00000,ko00001,ko00002,ko01000,ko03009				Ham1p_like	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	375.215763531523	0.483731595293907	0.127567583863236	3.79196329227737	0.000149461009988602	0.000460376482728476	TRUE	FALSE	up
