gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	tested_by_deseq2	interaction_vs_self__baseMean	interaction_vs_self__log2FoldChange	interaction_vs_self__lfcSE	interaction_vs_self__stat	interaction_vs_self__pvalue	interaction_vs_self__padj	interaction_vs_self__de_significant_padj_lt_0.05	interaction_vs_self__de_strong_padj_lt_0.05_abs_log2fc_gt_1	interaction_vs_self__de_direction	interaction_vs_onu__baseMean	interaction_vs_onu__log2FoldChange	interaction_vs_onu__lfcSE	interaction_vs_onu__stat	interaction_vs_onu__pvalue	interaction_vs_onu__padj	interaction_vs_onu__de_significant_padj_lt_0.05	interaction_vs_onu__de_strong_padj_lt_0.05_abs_log2fc_gt_1	interaction_vs_onu__de_direction	onu_vs_self__baseMean	onu_vs_self__log2FoldChange	onu_vs_self__lfcSE	onu_vs_self__stat	onu_vs_self__pvalue	onu_vs_self__padj	onu_vs_self__de_significant_padj_lt_0.05	onu_vs_self__de_strong_padj_lt_0.05_abs_log2fc_gt_1	onu_vs_self__de_direction
gene_11	1978571	1978825	jgi.p|Ophnu1|1978571	Ophnu1	OphioH327chr_1	68430	70198	+	prediction	87	0				0									no	no	mRNA_11	TRUE	61273.S3C0V9	0.0	1035.0	299YG@1|root,2RH0W@2759|Eukaryota,39T8I@33154|Opisthokonta,3NX9K@4751|Fungi,3QRST@4890|Ascomycota,215B7@147550|Sordariomycetes,3UV54@5151|Ophiostomatales	4751|Fungi	S	Conserved hypothetical protein														SP	TRUE	0.000244	0.999732	CS pos: 17-18. Pr: 0.9692	FALSE	FALSE	0	-	-	-	-	-	-	TRUE	358.002816578833	-0.643695109926258	0.204899724736373	-3.14151280951912	0.00168077456264129	0.00347019543082717	TRUE	FALSE	down	358.002816578833	-1.39861165864535	0.199455888391968	-7.01213521406206	2.34708202548076e-12	1.73347904556646e-11	TRUE	TRUE	down	358.002816578833	0.754916548719096	0.194644094956669	3.87844567741524	0.000105125994498008	0.000333535401372479	TRUE	FALSE	up
gene_12	1978572	1978826	jgi.p|Ophnu1|1978572	Ophnu1	OphioH327chr_1	70917	72295	-	prediction	95	0				0									no	no	mRNA_12	TRUE	117187.FVEG_10920T0	1.93e-178	512.0	2CK8J@1|root,2QW87@2759|Eukaryota,38GVT@33154|Opisthokonta,3NXH1@4751|Fungi,3QKFH@4890|Ascomycota,218G2@147550|Sordariomycetes,3TSFI@5125|Hypocreales,1FKSJ@110618|Nectriaceae	4751|Fungi	S	Protein of unknown function (DUF1479)													DUF1479	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	63.3328414562614	0.154116196082722	0.295356629311855	0.521796976224282	0.601811695234959	0.671997299324687	FALSE	FALSE	up	63.3328414562614	-1.32086843839739	0.259619406293915	-5.08771072722519	3.624115945829e-07	1.54879842717405e-06	TRUE	TRUE	down	63.3328414562614	1.47498463448011	0.260435907032727	5.66352255833432	1.48296664546404e-08	8.07518733153446e-08	TRUE	TRUE	up
gene_13	1978573	1978827	jgi.p|Ophnu1|1978573	Ophnu1	OphioH327chr_1	72921	74625	+	prediction	101	6	GO:0005215; GO:0005351; GO:0006810; GO:0008643; GO:0016020; GO:0016021	carbohydrate transport; integral to membrane; membrane; sugar:hydrogen symporter activity; transport; transporter activity	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_13	TRUE	5465.ENH81272	6.94e-215	610.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38CTB@33154|Opisthokonta,3NV8R@4751|Fungi,3QMS9@4890|Ascomycota,21795@147550|Sordariomycetes,1F1XF@1028384|Glomerellales	4751|Fungi	U	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family													Sugar_tr	OTHER	FALSE	0.999997	0.000017		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	246.540786874651	-0.557816262948601	0.223706960601799	-2.49351321679043	0.0126485875211467	0.0222598497493864	TRUE	FALSE	down	246.540786874651	-1.83498876754369	0.213917007441501	-8.57804056578108	9.6502917692923e-18	1.09557689051913e-16	TRUE	TRUE	down	246.540786874651	1.27717250459509	0.206962598875274	6.17103047379481	6.78463428377765e-10	4.20843981660411e-09	TRUE	TRUE	up
gene_14	1978574	1978828	jgi.p|Ophnu1|1978574	Ophnu1	OphioH327chr_1	76905	79722	+	prediction	111	1	GO:0003824	catalytic activity	molecular_function	0									yes	no	mRNA_14	TRUE	61273.S3D1M3	0.0	1378.0	28P2Z@1|root,2QVPG@2759|Eukaryota,38BY2@33154|Opisthokonta,3NZYU@4751|Fungi,3QJF7@4890|Ascomycota,2152Q@147550|Sordariomycetes,3UUC4@5151|Ophiostomatales	4751|Fungi	S	Rhamnosidase B													Bac_rhamnosid6H	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-|-	CBM67(23-112)+GH78(330-784)	CBM67_e14(16-173)+GH78_e23(258-779)	GH78	CBM67_e14|GH78_e23	rhamnose	TRUE	1337.977212241	-1.04988331039282	0.18250107808465	-5.75275127912311	8.78026188693701e-09	3.46834525852242e-08	TRUE	TRUE	down	1337.977212241	-1.31827861263875	0.181341602226999	-7.26958732276203	3.60587367885892e-13	2.89824213061337e-12	TRUE	TRUE	down	1337.977212241	0.268395302245931	0.179281619792556	1.49705977978382	0.134377703913762	0.205773371288337	FALSE	FALSE	up
gene_15	1978575	1978829	jgi.p|Ophnu1|1978575	Ophnu1	OphioH327chr_1	80724	81497	-	prediction	119	0				0									no	no	mRNA_15	TRUE	29908.U7PKN5	8.89e-128	369.0	2C71Q@1|root,2SR7C@2759|Eukaryota,3A3SZ@33154|Opisthokonta,3P3ZE@4751|Fungi,3QUUU@4890|Ascomycota,217YV@147550|Sordariomycetes,3UUSP@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	125.0330330668	-1.08457938315747	0.241031844173023	-4.4997348249923	6.80382828645089e-06	1.95570081034317e-05	TRUE	TRUE	down	125.0330330668	-1.36097212436604	0.231711710138407	-5.87355780833477	4.26540194102797e-09	2.29201761551786e-08	TRUE	TRUE	down	125.0330330668	0.27639274120857	0.212877075519291	1.29836780467948	0.194160976867905	0.279848116179368	FALSE	FALSE	up
gene_16	1978576	1978830	jgi.p|Ophnu1|1978576	Ophnu1	OphioH327chr_1	82522	82930	+	prediction	123	0				0									no	no	mRNA_16	TRUE	61273.S3C0T6	3.4e-29	112.0	COG1028@1|root,KOG1208@2759|Eukaryota,3A2UA@33154|Opisthokonta,3P2UY@4751|Fungi,3QPHN@4890|Ascomycota,2194E@147550|Sordariomycetes,3UVA9@5151|Ophiostomatales	4751|Fungi	Q	Enoyl-(Acyl carrier protein) reductase		GO:0006950,GO:0006970,GO:0008150,GO:0009628,GO:0009987,GO:0033554,GO:0050896,GO:0051716,GO:0071214,GO:0071470,GO:0104004											adh_short	OTHER	FALSE	0.999902	0.000105		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	0.681391273339703	2.05276755750369	3.13127012210648	0.655570256622493	0.512100668183551	0.590142934794183	FALSE	FALSE	up	0.681391273339703	-0.0708156700920225	2.96187479055659	-0.0239090694575631	0.980925139970909	0.987384665822082	FALSE	FALSE	down	0.681391273339703	2.12358322759571	3.02785720223565	0.701348539828015	0.483085528341664	0.585890071210632	FALSE	FALSE	up
gene_17	1978577	1978831	jgi.p|Ophnu1|1978577	Ophnu1	OphioH327chr_1	83705	84516	+	prediction	129	0				0									no	no	mRNA_17	TRUE	61273.S3CKX9	7.22e-122	349.0	COG5065@1|root,KOG4554@2759|Eukaryota,39SHB@33154|Opisthokonta,3P02T@4751|Fungi,3QR76@4890|Ascomycota,215CH@147550|Sordariomycetes,3UQX2@5151|Ophiostomatales	4751|Fungi	P	Phosphate transport (Pho88)	PHO88	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005783,GO:0005789,GO:0006605,GO:0006807,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0006886,GO:0006996,GO:0007029,GO:0008104,GO:0008150,GO:0008152,GO:0009987,GO:0010256,GO:0010467,GO:0012505,GO:0015031,GO:0015698,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0019538,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0033036,GO:0033365,GO:0034613,GO:0042175,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045047,GO:0045048,GO:0045184,GO:0046907,GO:0051179,GO:0051205,GO:0051234,GO:0051604,GO:0051641,GO:0051649,GO:0061024,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0098827,GO:1901564											Pho88	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	5985.56051556044	0.455550285821505	0.0989420062168367	4.60421516846083	4.14024234757502e-06	1.21914256949577e-05	TRUE	FALSE	up	5985.56051556044	0.356839039629808	0.098366878793497	3.62763405738353	0.000286030271296297	0.000788540780127635	TRUE	FALSE	up	5985.56051556044	0.0987112461916979	0.098579124316703	1.00134026220978	0.31666233407958	0.418630050922193	FALSE	FALSE	up
gene_18	1978578	1978832	jgi.p|Ophnu1|1978578	Ophnu1	OphioH327chr_1	85043	86426	+	prediction	137	4	GO:0000166; GO:0003684; GO:0005634; GO:0006289	damaged DNA binding; nucleotide binding; nucleotide-excision repair; nucleus	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_18	TRUE	61273.S3C2Z6	3.58e-241	669.0	COG5145@1|root,KOG4017@2759|Eukaryota,39FN8@33154|Opisthokonta,3NYT9@4751|Fungi,3QM78@4890|Ascomycota,2119Q@147550|Sordariomycetes,3UTDZ@5151|Ophiostomatales	4751|Fungi	L	XPA protein C-terminus	RAD14	GO:0000109,GO:0000110,GO:0000715,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006289,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008150,GO:0008152,GO:0008270,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009987,GO:0016043,GO:0032991,GO:0033554,GO:0033683,GO:0034641,GO:0034644,GO:0036297,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0050896,GO:0051276,GO:0051716,GO:0070914,GO:0071214,GO:0071478,GO:0071482,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0097159,GO:0104004,GO:1901255,GO:1901360,GO:1901363,GO:1990391		ko:K10847	ko01524,ko03420,map01524,map03420				ko00000,ko00001,ko03400				XPA_C,XPA_N	OTHER	FALSE	0.999976	0.000068		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	2029.06043751688	-1.10532244731968	0.110156506281616	-10.0341095104624	1.07928836818891e-23	1.15052408862978e-22	TRUE	TRUE	down	2029.06043751688	0.122850017113127	0.110062976985893	1.11617930458916	0.264345391269365	0.346152141542874	FALSE	FALSE	up	2029.06043751688	-1.2281724644328	0.108368944922527	-11.3332511016954	8.98081495421745e-30	1.80459568094135e-28	TRUE	TRUE	down
gene_19	1978579	1978833	jgi.p|Ophnu1|1978579	Ophnu1	OphioH327chr_1	87351	89985	+	prediction	145	0				0									no	no	mRNA_19	TRUE	61273.S3C5M2	0.0	1304.0	KOG0642@1|root,KOG0642@2759|Eukaryota,38CB2@33154|Opisthokonta,3NXU5@4751|Fungi,3QPFG@4890|Ascomycota,216SG@147550|Sordariomycetes,3UQP6@5151|Ophiostomatales	4751|Fungi	D	Striatin family	ADI1	GO:0000003,GO:0000909,GO:0000910,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005815,GO:0005816,GO:0005856,GO:0007049,GO:0007088,GO:0007096,GO:0007275,GO:0007346,GO:0008104,GO:0008150,GO:0009966,GO:0009968,GO:0009987,GO:0010564,GO:0010646,GO:0010648,GO:0010948,GO:0010974,GO:0012505,GO:0015630,GO:0016020,GO:0019953,GO:0022402,GO:0022414,GO:0023051,GO:0023057,GO:0030154,GO:0030582,GO:0030584,GO:0031029,GO:0031030,GO:0031967,GO:0031975,GO:0031991,GO:0032465,GO:0032466,GO:0032501,GO:0032502,GO:0032506,GO:0032954,GO:0032955,GO:0032956,GO:0032970,GO:0032991,GO:0033036,GO:0033043,GO:0033365,GO:0034613,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044087,GO:0044380,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044446,GO:0044464,GO:0044703,GO:0044732,GO:0045786,GO:0045930,GO:0046578,GO:0046580,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048608,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051056,GO:0051058,GO:0051128,GO:0051129,GO:0051179,GO:0051301,GO:0051302,GO:0051493,GO:0051641,GO:0051704,GO:0051726,GO:0051782,GO:0051783,GO:0061458,GO:0061492,GO:0061509,GO:0065007,GO:0070727,GO:0071957,GO:0071988,GO:0072698,GO:0075259,GO:0090443,GO:0110020,GO:1901891,GO:1901892,GO:1901987,GO:1901990,GO:1902412,GO:1902413,GO:1902440,GO:1902531,GO:1902532,GO:1903436,GO:1903437,GO:1905508		ko:K17608	ko04013,map04013				ko00000,ko00001,ko01009				Striatin,WD40	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH78+GH43_14+CBM91+GH43_14	-	-	TRUE	2282.18340172218	0.413543840353088	0.064709489032091	6.390775858978	1.65046161765593e-10	7.64499537182617e-10	TRUE	FALSE	up	2282.18340172218	0.154418492145043	0.0622052481099564	2.48240296175794	0.0130499606340083	0.0246160561981294	TRUE	FALSE	up	2282.18340172218	0.259125348208045	0.0629644819489166	4.11542095142265	3.86473433996716e-05	0.000131801298606051	TRUE	FALSE	up
gene_20	1978580	1978834	jgi.p|Ophnu1|1978580	Ophnu1	OphioH327chr_1	91579	92627	+	prediction	151	4	GO:0000786; GO:0003677; GO:0005634; GO:0006334	DNA binding; nucleosome; nucleosome assembly; nucleus	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_20	TRUE	29908.U7PL86	2.09e-81	243.0	COG5262@1|root,KOG1757@2759|Eukaryota,39ZW3@33154|Opisthokonta,3P342@4751|Fungi,3QU4J@4890|Ascomycota,219A3@147550|Sordariomycetes,3UTZ4@5151|Ophiostomatales	4751|Fungi	B	Histone 2A	HTZ1	GO:0000228,GO:0000785,GO:0000786,GO:0000788,GO:0000790,GO:0000812,GO:0000956,GO:0001672,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006139,GO:0006325,GO:0006338,GO:0006342,GO:0006355,GO:0006357,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0010639,GO:0010847,GO:0016043,GO:0016070,GO:0016071,GO:0016458,GO:0019219,GO:0019222,GO:0019439,GO:0030466,GO:0031011,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031333,GO:0031974,GO:0031981,GO:0032991,GO:0032993,GO:0033043,GO:0033044,GO:0033202,GO:0034641,GO:0034655,GO:0034728,GO:0040029,GO:0043044,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043486,GO:0043933,GO:0044087,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044815,GO:0045798,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0046700,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0060255,GO:0065007,GO:0070013,GO:0070481,GO:0070603,GO:0071704,GO:0071824,GO:0071840,GO:0080090,GO:0090230,GO:0090304,GO:0097159,GO:0097346,GO:1900049,GO:1900050,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902275,GO:1902494,GO:1902679,GO:1903097,GO:1903098,GO:1903506,GO:1903507,GO:1904949,GO:1905268,GO:2000112,GO:2000113,GO:2001141,GO:2001251		ko:K11251	ko04217,ko05034,ko05322,map04217,map05034,map05322				ko00000,ko00001,ko03036,ko04147				Histone,Histone_H2A_C	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	4594.61691949484	-0.155767580923016	0.0930047038843811	-1.67483551280007	0.0939665090409728	0.13568713181355	FALSE	FALSE	down	4594.61691949484	-0.436771465051269	0.092233628631771	-4.73549042285882	2.18526024823782e-06	8.39579341333742e-06	TRUE	FALSE	down	4594.61691949484	0.281003884128253	0.0920328566950705	3.05329959559219	0.00226339844388258	0.00555785733781837	TRUE	FALSE	up
gene_21	1978581	1978835	jgi.p|Ophnu1|1978581	Ophnu1	OphioH327chr_1	93662	94540	-	prediction	157	0				0									no	no	mRNA_21	TRUE	61273.S3C0S9	1.9e-150	429.0	COG0596@1|root,2SKXK@2759|Eukaryota,39ZYT@33154|Opisthokonta,3P28X@4751|Fungi,3QP6Q@4890|Ascomycota,21671@147550|Sordariomycetes,3UTFC@5151|Ophiostomatales	4751|Fungi	S	Serine aminopeptidase, S33													Abhydrolase_1,Abhydrolase_6,Hydrolase_4	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	1818.28257049683	0.157635208648829	0.10334668099993	1.52530499406106	0.127183042724642	0.178035461279303	FALSE	FALSE	up	1818.28257049683	-0.271547731921243	0.101302638161817	-2.68055933042419	0.00734992339219098	0.0147896906998483	TRUE	FALSE	down	1818.28257049683	0.429182940570072	0.101451795812593	4.23041245482614	2.33263213328242e-05	8.22039154421471e-05	TRUE	FALSE	up
gene_22	1978582	1978836	jgi.p|Ophnu1|1978582	Ophnu1	OphioH327chr_1	97450	99588	+	prediction	161	1	GO:0003676	nucleic acid binding	molecular_function	0									yes	no	mRNA_22	TRUE	61273.S3CKX4	0.0	1001.0	COG0724@1|root,KOG0108@2759|Eukaryota,39TBU@33154|Opisthokonta,3NZ7N@4751|Fungi,3QK97@4890|Ascomycota,214E0@147550|Sordariomycetes,3UR62@5151|Ophiostomatales	4751|Fungi	A	R3H domain	PIN4	GO:0000075,GO:0000077,GO:0000086,GO:0000278,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005681,GO:0005737,GO:0006950,GO:0006974,GO:0006979,GO:0007049,GO:0008150,GO:0009894,GO:0009987,GO:0010468,GO:0010608,GO:0010610,GO:0019219,GO:0019222,GO:0022402,GO:0031323,GO:0031329,GO:0031570,GO:0032991,GO:0033554,GO:0034599,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043487,GO:0043488,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044770,GO:0044772,GO:0044839,GO:0045786,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0051726,GO:0060255,GO:0061013,GO:0065007,GO:0065008,GO:0070887,GO:0071014,GO:0080090,GO:0097159,GO:1901363,GO:1903047,GO:1903311,GO:1990904,GO:2000815											R3H,RRM_1	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH18	-	-	TRUE	2182.78966814967	-0.26346004495083	0.0906520968648722	-2.90627634729231	0.00365758266372098	0.00712051571559054	TRUE	FALSE	down	2182.78966814967	0.128267428417887	0.089668100542839	1.43046889185087	0.152582487957416	0.216637269350719	FALSE	FALSE	up	2182.78966814967	-0.391727473368717	0.0891095660570021	-4.39602043531594	1.10253558834132e-05	4.11408223025356e-05	TRUE	FALSE	down
gene_23	1978583	1978837	jgi.p|Ophnu1|1978583	Ophnu1	OphioH327chr_1	101431	105315	-	prediction	165	1	GO:0003968	RNA-directed RNA polymerase activity	molecular_function	1	2.7.7.48	RNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	yes	yes	mRNA_23	TRUE	61273.S3C5L6	0.0	2027.0	KOG0988@1|root,KOG0988@2759|Eukaryota,38HE1@33154|Opisthokonta,3NV3Z@4751|Fungi,3QRHM@4890|Ascomycota,2183S@147550|Sordariomycetes,3USYH@5151|Ophiostomatales	4751|Fungi	H	RNA dependent RNA polymerase													RdRP	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH0	-	-	TRUE	1297.16033958663	-0.973204551602572	0.116840026496793	-8.32937633431027	8.12693395102337e-17	5.99711677765173e-16	TRUE	FALSE	down	1297.16033958663	-1.17605025108664	0.115036562072924	-10.2232736261809	1.55982397769984e-24	2.62320103125945e-23	TRUE	TRUE	down	1297.16033958663	0.202845699484066	0.112005652273374	1.8110309200198	0.0701360655299463	0.117511200026686	FALSE	FALSE	up
gene_24	1978584	1978838	jgi.p|Ophnu1|1978584	Ophnu1	OphioH327chr_1	106472	108103	+	prediction	169	0				0									no	no	mRNA_24	TRUE	61273.S3D1K3	0.0	970.0	COG0596@1|root,2QR0K@2759|Eukaryota,39Y29@33154|Opisthokonta,3NWUN@4751|Fungi,3QM1N@4890|Ascomycota,214VJ@147550|Sordariomycetes,3UQGV@5151|Ophiostomatales	4751|Fungi	S	Alpha/beta hydrolase family			2.3.1.9	ko:K00626	ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020	M00088,M00095,M00373,M00374,M00375	R00238,R01177	RC00004,RC00326	ko00000,ko00001,ko00002,ko01000,ko04147				Abhydrolase_1,Abhydrolase_6	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	2308.35472995717	0.829111453778746	0.0673259681251203	12.314883496928	7.53238724901739e-35	1.28440706875675e-33	TRUE	FALSE	up	2308.35472995717	0.199763310628054	0.064068841358459	3.11794791965095	0.00182114981658753	0.00423270226174022	TRUE	FALSE	up	2308.35472995717	0.629348143150692	0.0658420176458507	9.55845773949111	1.19524512545867e-21	1.74001671325276e-20	TRUE	FALSE	up
gene_25	1978585	1978839	jgi.p|Ophnu1|1978585	Ophnu1	OphioH327chr_1	108603	109118	-	prediction	173	0				0									no	no	mRNA_25	TRUE	61273.S3C0S2	7.24e-91	269.0	2CBSQ@1|root,2T1WI@2759|Eukaryota,3AQ6S@33154|Opisthokonta,3PHS7@4751|Fungi,3QYVX@4890|Ascomycota,21BW6@147550|Sordariomycetes,3UUFC@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000039		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	5.3244199978847	-0.181130158106086	0.937673950639785	-0.19316965986151	0.846826099127773	0.880995552811587	FALSE	FALSE	down	5.3244199978847	-1.06100972708185	0.846524803520688	-1.25337110344449	0.210070682703932	0.284436103123325	FALSE	FALSE	down	5.3244199978847	0.879879568975765	0.816885469329429	1.07711497145132	0.281428905362667	0.380273311744977	FALSE	FALSE	up
gene_26	1978586	1978840	jgi.p|Ophnu1|1978586	Ophnu1	OphioH327chr_1	110000	111169	-	prediction	177	7	GO:0000166; GO:0005524; GO:0005634; GO:0005737; GO:0016787; GO:0017111; GO:0030163	ATP binding; cytoplasm; hydrolase activity; nucleoside-triphosphatase activity; nucleotide binding; nucleus; protein catabolic process	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_26	TRUE	61273.S3CKW8	4.28e-274	750.0	COG0554@1|root,KOG0728@2759|Eukaryota,38EAQ@33154|Opisthokonta,3NV58@4751|Fungi,3QKB7@4890|Ascomycota,211R9@147550|Sordariomycetes,3URHV@5151|Ophiostomatales	4751|Fungi	O	AAA domain (Cdc48 subfamily)				ko:K03066	ko03050,ko05169,map03050,map05169	M00341			ko00000,ko00001,ko00002,ko03051				AAA	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH47	-	-	TRUE	3411.16916531267	0.635533342008333	0.0958712487133557	6.62902956347743	3.37900910152517e-11	1.66040860557149e-10	TRUE	FALSE	up	3411.16916531267	0.250572954140308	0.0945790540045271	2.64934933826167	0.00806469213878801	0.0160543638855873	TRUE	FALSE	up	3411.16916531267	0.384960387868025	0.0951760804120184	4.04471781356751	5.23861843417814e-05	0.000174756717835405	TRUE	FALSE	up
gene_27	1978587	1978841	jgi.p|Ophnu1|1978587	Ophnu1	OphioH327chr_1	111812	115045	-	prediction	181	0				0									no	no	mRNA_27	TRUE	61273.S3C2Y4	0.0	987.0	2CYF2@1|root,2S3YN@2759|Eukaryota,39RI2@33154|Opisthokonta,3NZYV@4751|Fungi,3QR9X@4890|Ascomycota,211DV@147550|Sordariomycetes,3UPSB@5151|Ophiostomatales	4751|Fungi	A	Bromodomain													Bromodomain	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	2790.90916211095	-0.568895946443757	0.0914647428148916	-6.21983869341984	4.9766624629478e-10	2.21414920388946e-09	TRUE	FALSE	down	2790.90916211095	-0.0507749664658204	0.0908355104698558	-0.558977058676522	0.576177377124342	0.656822259712927	FALSE	FALSE	down	2790.90916211095	-0.518120979977936	0.0900037043610898	-5.75666283577912	8.57930232229091e-09	4.78117369002671e-08	TRUE	FALSE	down
