gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction
gene_6550	1985110	1985364	jgi.p|Ophnu1|1985110	Ophnu1	OphioH327chr_6	349108	352797	+	prediction	40198	0				0									no	no	mRNA_6550	TRUE	61273.S3CB05	2.82e-233	709.0	2D425@1|root,2STJP@2759|Eukaryota,3AD1W@33154|Opisthokonta,3P966@4751|Fungi,3QZGK@4890|Ascomycota,21BZX@147550|Sordariomycetes,3UU5E@5151|Ophiostomatales	4751|Fungi															TPP1	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	462.517970325654	1.00692848809076	0.121844596208171	8.26403894326531	1.40824638638425e-16	1.02592247382546e-15	TRUE	TRUE	up
gene_6551	1985111	1985365	jgi.p|Ophnu1|1985111	Ophnu1	OphioH327chr_6	353192	353649	-	prediction	40202	0				0									no	no	mRNA_6551	TRUE	61273.S3BQ20	9.96e-80	238.0	COG0271@1|root,KOG2313@2759|Eukaryota,3A8CG@33154|Opisthokonta,3P6SP@4751|Fungi,3QXAI@4890|Ascomycota,21APA@147550|Sordariomycetes,3UU23@5151|Ophiostomatales	4751|Fungi	T	BolA-like protein	uvi31	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016043,GO:0016226,GO:0019538,GO:0022607,GO:0031163,GO:0031974,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0051186,GO:0051604,GO:0070013,GO:0071704,GO:0071840,GO:0097428,GO:0106035,GO:1901564		ko:K22066					ko00000,ko03029				BolA	OTHER	FALSE	1.000000	0.000020		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1310.61570391545	0.488954433172742	0.194271485614591	2.51686155395323	0.0118405345536875	0.0209238182864503	TRUE	FALSE	up
gene_6552	1985112	1985366	jgi.p|Ophnu1|1985112	Ophnu1	OphioH327chr_6	355388	357175	+	prediction	40208	12	GO:0003824; GO:0003996; GO:0004774; GO:0008152; GO:0015645; GO:0018853; GO:0018854; GO:0018855; GO:0018856; GO:0018857; GO:0043759; GO:0043762	2,4-dichlorobenzoate-CoA ligase activity; 2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase activity; 3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity; acyl-CoA ligase activity; aryl-CoA synthetase (ADP-forming) activity; benzoyl acetate-CoA ligase activity; branched-chain acyl-CoA synthetase (ADP-forming) activity; catalytic activity; fatty-acid ligase activity; metabolic process; perillyl-CoA synthetase activity; succinate-CoA ligase activity	biological_process; molecular_function	2	6.2.1.-	Acid--thiol ligases.	\N	\N	\N	Ethylbenzene degradation; Propanoate metabolism	Biodegradation of Xenobiotics; Carbohydrate Metabolism	METABOLIC	yes	yes	mRNA_6552	TRUE	61273.S3CRZ2	0.0	1065.0	COG0318@1|root,KOG1176@2759|Eukaryota,38GCS@33154|Opisthokonta,3NYM3@4751|Fungi,3QKSS@4890|Ascomycota,213Y1@147550|Sordariomycetes,3URNI@5151|Ophiostomatales	4751|Fungi	I	AMP-binding enzyme C-terminal domain													AMP-binding,AMP-binding_C	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	649.966991046032	0.269695858492691	0.141255721473074	1.90927387351244	0.056226770828413	0.0863179642574937	FALSE	FALSE	up
gene_6553	1985113	1985367	jgi.p|Ophnu1|1985113	Ophnu1	OphioH327chr_6	357960	358875	-	prediction	40212	4	GO:0003723; GO:0003743; GO:0005737; GO:0006413	cytoplasm; RNA binding; translation initiation factor activity; translational initiation	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_6553	TRUE	61273.S3BVI7	1.9e-176	491.0	COG5053@1|root,KOG1670@2759|Eukaryota,39SFW@33154|Opisthokonta,3NYNX@4751|Fungi,3QQ2C@4890|Ascomycota,21491@147550|Sordariomycetes,3USGA@5151|Ophiostomatales	4751|Fungi	J	Eukaryotic initiation factor 4E	TIF45	GO:0000184,GO:0000339,GO:0000956,GO:0002181,GO:0002183,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005840,GO:0005845,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006725,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0008289,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010494,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016281,GO:0019222,GO:0019439,GO:0019538,GO:0032266,GO:0032991,GO:0034518,GO:0034641,GO:0034645,GO:0034655,GO:0035091,GO:0035770,GO:0036464,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0050794,GO:0051726,GO:0060255,GO:0065007,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901981,GO:1990904		ko:K03259	ko01521,ko03013,ko04066,ko04150,ko04151,ko04211,ko04910,map01521,map03013,map04066,map04150,map04151,map04211,map04910	M00428			ko00000,ko00001,ko00002,ko03012,ko03019				IF4E	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	3390.79472001642	-0.168693412260046	0.074942345448274	-2.25097588354076	0.0243870648737583	0.040581896446223	TRUE	FALSE	down
gene_6554	1985114	1985368	jgi.p|Ophnu1|1985114	Ophnu1	OphioH327chr_6	360381	362201	+	prediction	40220	0				0									no	no	mRNA_6554	TRUE	61273.S3BSK1	1.13e-240	682.0	KOG0581@1|root,KOG0581@2759|Eukaryota,3A83E@33154|Opisthokonta,3P5QS@4751|Fungi,3QYCI@4890|Ascomycota,21AW3@147550|Sordariomycetes,3UTGU@5151|Ophiostomatales	4751|Fungi	G	MAP kinase kinase activity														OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	373.026770662306	-1.16480994534412	0.135419039325427	-8.60152273377862	7.8665315418675e-18	6.17209074229018e-17	TRUE	TRUE	down
gene_6555	1985115	1985369	jgi.p|Ophnu1|1985115	Ophnu1	OphioH327chr_6	362849	363514	+	prediction	40226	0				0									no	no	mRNA_6555	TRUE	61273.S3CB07	1.32e-145	411.0	2B2AB@1|root,2S0CB@2759|Eukaryota,39VNM@33154|Opisthokonta,3NXUU@4751|Fungi,3QU4Q@4890|Ascomycota,2153Q@147550|Sordariomycetes,3UQU6@5151|Ophiostomatales	4751|Fungi															Thioredoxin_4	OTHER	FALSE	0.999950	0.000101		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	567.365920301352	0.682647546630026	0.104457784073427	6.53515247987808	6.3544767829961e-11	3.05757848580363e-10	TRUE	FALSE	up
gene_6556	1985116	1985370	jgi.p|Ophnu1|1985116	Ophnu1	OphioH327chr_6	365377	367783	+	prediction	40230	4	GO:0005524; GO:0006629; GO:0006915; GO:0008152	apoptosis; ATP binding; lipid metabolic process; metabolic process	biological_process; molecular_function	0									yes	no	mRNA_6556	TRUE	61273.S3CUF2	0.0	946.0	KOG4231@1|root,KOG4231@2759|Eukaryota,3AQCD@33154|Opisthokonta,3PGED@4751|Fungi,3R2TS@4890|Ascomycota	4751|Fungi	I	Patatin-like phospholipase													Patatin	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	11868.4311331238	0.061183284824597	0.113309912738137	0.539964097986673	0.589221791992364	0.661127086047272	FALSE	FALSE	up
gene_6557	1985117	1985371	jgi.p|Ophnu1|1985117	Ophnu1	OphioH327chr_6	369596	371762	+	prediction	40242	0				0									no	no	mRNA_6557	TRUE	27337.EGY15039	3.94e-79	268.0	2EI3S@1|root,2SNM5@2759|Eukaryota,3ADJ9@33154|Opisthokonta,3P5UJ@4751|Fungi,3QVU3@4890|Ascomycota,21PT0@147550|Sordariomycetes,1EWWX@1028384|Glomerellales	4751|Fungi																OTHER	FALSE	0.999590	0.000422		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	797.779763510103	-1.67326649084367	0.168222428604851	-9.94675029198462	2.60552803667901e-23	2.72323809450212e-22	TRUE	TRUE	down
gene_6558	1985118	1985372	jgi.p|Ophnu1|1985118	Ophnu1	OphioH327chr_6	372302	373522	-	prediction	40250	3	GO:0004672; GO:0005524; GO:0006468	ATP binding; protein amino acid phosphorylation; protein kinase activity	biological_process; molecular_function	0									yes	no	mRNA_6558	TRUE	63577.G9PA19	4.18e-19	94.0	2AGKR@1|root,2RZ04@2759|Eukaryota,3A17F@33154|Opisthokonta,3P2CN@4751|Fungi,3QV85@4890|Ascomycota,21RNS@147550|Sordariomycetes,3TKP6@5125|Hypocreales,3U3XF@5129|Hypocreaceae	4751|Fungi	T	Lipopolysaccharide kinase (Kdo/WaaP) family													Pkinase	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	180.384914241997	-2.23956129038491	0.220619231455859	-10.1512514371758	3.2714119162109e-24	3.5855679901108e-23	TRUE	TRUE	down
gene_6559	1985119	1985373	jgi.p|Ophnu1|1985119	Ophnu1	OphioH327chr_6	376922	378211	+	prediction	40256	6	GO:0004497; GO:0006118; GO:0006725; GO:0008152; GO:0016491; GO:0018658	aromatic compound metabolic process; electron transport; metabolic process; monooxygenase activity; oxidoreductase activity; salicylate 1-monooxygenase activity	biological_process; molecular_function	2	1.14.13.1	Salicylate 1-monooxygenase.	Salicylate + NADH + O(2) = catechol + NAD(+) + H(2)O + CO(2).	FAD.	\N	Fluorene degradation; Nitorobenzene degradation	Biodegradation of Xenobiotics	METABOLIC	yes	yes	mRNA_6559	TRUE	63400.XP_003010993.1	1.87e-118	358.0	COG0654@1|root,2QTX9@2759|Eukaryota,39SI1@33154|Opisthokonta,3NZTC@4751|Fungi,3QNGB@4890|Ascomycota,20F66@147545|Eurotiomycetes,3B85S@33183|Onygenales,3FSM0@34384|Arthrodermataceae	4751|Fungi	CH	FAD binding domain													FAD_binding_3	OTHER	FALSE	1.000000	0.000014		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	2.88009645522842	-1.44397569117278	1.46488236244062	-0.985728088613879	0.324266562062716	0.403389299703074	FALSE	FALSE	down
gene_6560	1985120	1985374	jgi.p|Ophnu1|1985120	Ophnu1	OphioH327chr_6	379757	380626	-	prediction	40260	0				0									no	no	mRNA_6560	TRUE	61273.S3BSS4	5.97e-42	155.0	2CCVP@1|root,2RKZ5@2759|Eukaryota,38QN2@33154|Opisthokonta,3PSFD@4751|Fungi,3RBWK@4890|Ascomycota,21I2M@147550|Sordariomycetes,3UVZR@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	418.654071295531	-1.19909173524686	0.173497907170053	-6.91127492432269	4.80317152129548e-12	2.55691220287869e-11	TRUE	TRUE	down
gene_6561	1985121	1985375	jgi.p|Ophnu1|1985121	Ophnu1	OphioH327chr_6	384180	385403	+	prediction	40264	0				0									no	no	mRNA_6561	TRUE	29908.U7Q529	2e-148	433.0	28NA8@1|root,2QUVP@2759|Eukaryota,39WDD@33154|Opisthokonta,3NW4K@4751|Fungi,3QM1X@4890|Ascomycota,2137P@147550|Sordariomycetes,3UPT7@5151|Ophiostomatales	4751|Fungi																SP	TRUE	0.000331	0.999650	CS pos: 16-17. Pr: 0.9550	FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	984.338188831336	2.46006969084029	0.119286565518828	20.623191556739	1.69967765659793e-94	1.08576423436405e-92	TRUE	TRUE	up
gene_6562	1985122	1985376	jgi.p|Ophnu1|1985122	Ophnu1	OphioH327chr_6	386035	387448	-	prediction	40268	0				0									no	no	mRNA_6562	TRUE	61273.S3CR41	1.01e-280	772.0	28JKR@1|root,2QRZZ@2759|Eukaryota,38F5F@33154|Opisthokonta,3NYHJ@4751|Fungi,3QMNE@4890|Ascomycota,2151U@147550|Sordariomycetes,3UTDP@5151|Ophiostomatales	4751|Fungi	G	Splits internally a 1,3-beta-glucan molecule and transfers the newly generated reducing end (the donor) to the non- reducing end of another 1,3-beta-glucan molecule (the acceptor) forming a 1,3-beta linkage, resulting in the elongation of 1,3- beta-glucan chains in the cell wall	GAS5	GO:0000003,GO:0000271,GO:0003006,GO:0003674,GO:0003824,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005628,GO:0005737,GO:0005783,GO:0005886,GO:0005975,GO:0005976,GO:0006073,GO:0006074,GO:0006075,GO:0007049,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009250,GO:0009272,GO:0009277,GO:0009653,GO:0009897,GO:0009986,GO:0009987,GO:0010383,GO:0010927,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016051,GO:0016740,GO:0019953,GO:0022402,GO:0022413,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030435,GO:0030437,GO:0030445,GO:0030446,GO:0031224,GO:0031225,GO:0031226,GO:0031233,GO:0031321,GO:0031362,GO:0031505,GO:0032502,GO:0032505,GO:0032989,GO:0033692,GO:0034293,GO:0034406,GO:0034407,GO:0034408,GO:0034410,GO:0034411,GO:0034412,GO:0034637,GO:0034645,GO:0035690,GO:0042123,GO:0042124,GO:0042221,GO:0042493,GO:0042546,GO:0042763,GO:0042764,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043934,GO:0043935,GO:0044036,GO:0044038,GO:0044042,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044703,GO:0045229,GO:0046658,GO:0048468,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051273,GO:0051274,GO:0051278,GO:0051321,GO:0051704,GO:0051716,GO:0070589,GO:0070590,GO:0070591,GO:0070592,GO:0070879,GO:0070880,GO:0070887,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0071944,GO:0071966,GO:0071969,GO:0071970,GO:0098552,GO:1901576,GO:1903046											Glyco_hydro_72	SP	TRUE	0.000783	0.999193	CS pos: 33-34. Pr: 0.4477	TRUE	TRUE	3	2.4.1.-:26	GH72(35-334)	GH72_e0(38-334)	GH72	GH72_e0	beta-glucan	interaction_vs_self	4750.87279296434	1.65236638933785	0.070084143952078	23.5768933764491	6.65365510193274e-123	7.59403835633923e-121	TRUE	TRUE	up
gene_6563	1985123	1985377	jgi.p|Ophnu1|1985123	Ophnu1	OphioH327chr_6	390334	392691	-	prediction	40274	2	GO:0004716; GO:0007242	intracellular signaling cascade; receptor signaling protein tyrosine kinase activity	biological_process; molecular_function	0									yes	no	mRNA_6563	TRUE	61273.S3BPA2	0.0	1264.0	KOG3565@1|root,KOG3565@2759|Eukaryota,38EK2@33154|Opisthokonta,3NUST@4751|Fungi,3QKC2@4890|Ascomycota,215XN@147550|Sordariomycetes,3USGF@5151|Ophiostomatales	4751|Fungi	Z	Fes/CIP4 homology domain	bzz1	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005886,GO:0005933,GO:0005935,GO:0005937,GO:0005938,GO:0006810,GO:0006897,GO:0006898,GO:0006950,GO:0006970,GO:0006996,GO:0007010,GO:0007015,GO:0008047,GO:0008064,GO:0008150,GO:0008289,GO:0009628,GO:0009651,GO:0009987,GO:0010638,GO:0015629,GO:0016020,GO:0016043,GO:0016192,GO:0019992,GO:0030029,GO:0030036,GO:0030234,GO:0030427,GO:0030479,GO:0030832,GO:0030833,GO:0030838,GO:0030863,GO:0030864,GO:0031334,GO:0032271,GO:0032273,GO:0032535,GO:0032956,GO:0032970,GO:0033043,GO:0042995,GO:0043085,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043254,GO:0043332,GO:0044087,GO:0044089,GO:0044093,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044463,GO:0044464,GO:0045010,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051286,GO:0051493,GO:0051495,GO:0061645,GO:0065007,GO:0065008,GO:0065009,GO:0071840,GO:0071944,GO:0072583,GO:0090066,GO:0097435,GO:0098657,GO:0098772,GO:0099568,GO:0110053,GO:0120025,GO:0120038,GO:1902903,GO:1902905		ko:K20121					ko00000,ko04131				C1_1,FCH,SH3_1,SH3_9	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GH72	-	-	interaction_vs_self	1289.11854543579	0.454780703262034	0.132665078984229	3.42803627559064	0.00060796421598459	0.00135313928466669	TRUE	FALSE	up
gene_6564	1985124	1985378	jgi.p|Ophnu1|1985124	Ophnu1	OphioH327chr_6	394120	395544	+	prediction	40280	4	GO:0003676; GO:0004386; GO:0005524; GO:0008026	ATP binding; ATP-dependent helicase activity; helicase activity; nucleic acid binding	molecular_function	0									yes	no	mRNA_6564	TRUE	29908.U7Q4T0	7.14e-301	825.0	KOG0332@1|root,KOG0332@2759|Eukaryota,38BIT@33154|Opisthokonta,3NUUC@4751|Fungi,3QJQI@4890|Ascomycota,212KY@147550|Sordariomycetes,3URT6@5151|Ophiostomatales	4751|Fungi	A	helicase superfamily c-terminal domain	DBP5	GO:0002181,GO:0002184,GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005681,GO:0005730,GO:0005737,GO:0005844,GO:0005933,GO:0005934,GO:0006139,GO:0006396,GO:0006403,GO:0006405,GO:0006406,GO:0006412,GO:0006415,GO:0006518,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0008026,GO:0008104,GO:0008150,GO:0008152,GO:0008186,GO:0008380,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0010468,GO:0010501,GO:0012505,GO:0015031,GO:0015833,GO:0015931,GO:0016043,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0016973,GO:0017111,GO:0019222,GO:0019538,GO:0022411,GO:0030427,GO:0030684,GO:0030687,GO:0031503,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032984,GO:0032991,GO:0033036,GO:0034613,GO:0034641,GO:0034645,GO:0042623,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044614,GO:0045184,GO:0046483,GO:0046907,GO:0050657,GO:0050658,GO:0050789,GO:0051028,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0060255,GO:0065007,GO:0070013,GO:0070035,GO:0070727,GO:0071013,GO:0071166,GO:0071426,GO:0071427,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0090304,GO:0140098,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1990904	3.6.4.13	ko:K18655					ko00000,ko01000,ko03019				DEAD,Helicase_C	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	2850.91775814861	0.336283938958565	0.0585236366666614	5.74612170590098	9.13135926958172e-09	3.59707479740541e-08	TRUE	FALSE	up
gene_6565	1985125	1985379	jgi.p|Ophnu1|1985125	Ophnu1	OphioH327chr_6	397406	399583	+	prediction	40284	0				0									no	no	mRNA_6565	TRUE	61273.S3BRQ9	1.28e-110	356.0	2D8G7@1|root,2TA3G@2759|Eukaryota,38SWU@33154|Opisthokonta,3PUM1@4751|Fungi,3RPYG@4890|Ascomycota,21JG4@147550|Sordariomycetes,3UW1T@5151|Ophiostomatales	4751|Fungi																SP	TRUE	0.005334	0.994652	CS pos: 36-37. Pr: 0.9626	FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	815.345270779227	-0.459392407314073	0.113795686128054	-4.03699316683341	5.41406451566791e-05	0.000139339724155494	TRUE	FALSE	down
gene_6566	1985126	1985380	jgi.p|Ophnu1|1985126	Ophnu1	OphioH327chr_6	399814	400402	-	prediction	40288	1	GO:0033745	L-methionine-(R)-S-oxide reductase activity	molecular_function	0									yes	no	mRNA_6566	TRUE	61273.S3BUJ3	1.9e-116	334.0	COG1956@1|root,2RXXR@2759|Eukaryota,3A0D1@33154|Opisthokonta,3P1WW@4751|Fungi,3QU2E@4890|Ascomycota,219IF@147550|Sordariomycetes,3UU28@5151|Ophiostomatales	4751|Fungi	T	Gaf domain nucleotide-binding protein	YKL069W	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016667,GO:0016671,GO:0033554,GO:0034599,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716,GO:0055114,GO:0070191,GO:0070887	1.8.4.14	ko:K08968	ko00270,map00270		R02025	RC00639	ko00000,ko00001,ko01000				GAF_2	OTHER	FALSE	0.999916	0.000133		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	202.124465939359	0.213339374786593	0.270630422627547	0.788305219772723	0.430518195198594	0.509996644187651	FALSE	FALSE	up
gene_6567	1985127	1985381	jgi.p|Ophnu1|1985127	Ophnu1	OphioH327chr_6	400969	403461	+	prediction	40294	1	GO:0017040	ceramidase activity	molecular_function	1	3.5.1.23	Ceramidase.	N-acylsphingosine + H(2)O = a fatty acid + sphingosine.	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	yes	yes	mRNA_6567	TRUE	61273.S3CR33	0.0	1328.0	KOG2232@1|root,KOG2232@2759|Eukaryota,38HV3@33154|Opisthokonta,3NWTU@4751|Fungi,3QPNM@4890|Ascomycota,215RT@147550|Sordariomycetes,3UR3T@5151|Ophiostomatales	4751|Fungi	T	Neutral/alkaline non-lysosomal ceramidase, C-terminal			3.5.1.23	ko:K12349	ko00600,ko01100,ko04071,map00600,map01100,map04071	M00099	R01494	RC00064,RC00328	ko00000,ko00001,ko00002,ko01000				Ceramidase_alk,Ceramidse_alk_C	OTHER	FALSE	0.999815	0.000201		TRUE	FALSE	1	-	-	-	GT0	-	-	interaction_vs_self	1273.11875503974	0.0245758185490349	0.116642684563175	0.210693183555154	0.833126693950038	0.870339821846757	FALSE	FALSE	up
gene_6568	1985128	1985382	jgi.p|Ophnu1|1985128	Ophnu1	OphioH327chr_6	403987	404874	+	prediction	40298	6	GO:0005198; GO:0005515; GO:0006461; GO:0006890; GO:0008565; GO:0030126	COPI vesicle coat; protein binding; protein complex assembly; protein transporter activity; retrograde vesicle-mediated transport, Golgi to ER; structural molecule activity	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_6568	TRUE	61273.S3BP99	1.05e-181	509.0	KOG3081@1|root,KOG3081@2759|Eukaryota,38HBK@33154|Opisthokonta,3NV0Y@4751|Fungi,3QPVE@4890|Ascomycota,215JZ@147550|Sordariomycetes,3UQM1@5151|Ophiostomatales	4751|Fungi	U	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. The coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005798,GO:0006810,GO:0006886,GO:0006888,GO:0006890,GO:0006891,GO:0007034,GO:0008104,GO:0008150,GO:0012505,GO:0012506,GO:0015031,GO:0015833,GO:0016020,GO:0016192,GO:0016197,GO:0030117,GO:0030120,GO:0030126,GO:0030135,GO:0030137,GO:0030659,GO:0030660,GO:0030662,GO:0030663,GO:0031090,GO:0031410,GO:0031982,GO:0032509,GO:0032511,GO:0032991,GO:0033036,GO:0034613,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0045324,GO:0046907,GO:0048193,GO:0048475,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0070727,GO:0071702,GO:0071705,GO:0071985,GO:0097708,GO:0098588,GO:0098796,GO:0098805		ko:K17268					ko00000,ko04131,ko04147				Coatomer_E	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_self	1359.23424340469	0.110666682394133	0.0894322245090631	1.2374363156193	0.215925143558817	0.284425283039724	FALSE	FALSE	up
