organism	gene_id	base_mean	raw_lfc	shrunk_lfc	padj	direction	eggnog_annotated	preferred_name	description	seed_ortholog	ortholog_groups	max_annotation_level	cog_category	pfam	eggnog_go	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_cazy	signal_peptide	dbcan_any_hit	dbcan_high_confidence	dbcan_family	dbcan_substrate	jgi_go_names	jgi_kegg_definition	jgi_kegg_pathway	display_label	annotation_quality	theme	full_annotation	strong
Ophiostoma	gene_136	12624.5435872089	-1.64696477981794	-1.6368997419114644	2.88095174165049e-63	Downregulated	TRUE	SKO1	Aft1 HRR domain	61273.S3CFB0	KOG1414@1|root,KOG1414@2759|Eukaryota,39QGM@33154|Opisthokonta,3NVG8@4751|Fungi,3QRMM@4890|Ascomycota,216P4@147550|Sordariomycetes,3UPZ2@5151|Ophiostomatales	4751|Fungi	K	Aft1_HRA,Aft1_HRR,Aft1_OSA,bZIP_1	GO:0000003,GO:0000018,GO:0000122,GO:0000165,GO:0000228,GO:0000280,GO:0000785,GO:0000790,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0000988,GO:0000989,GO:0001012,GO:0001067,GO:0001076,GO:0001077,GO:0001078,GO:0001085,GO:0001103,GO:0001191,GO:0001227,GO:0001228,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0003723,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005667,GO:0005694,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006310,GO:0006323,GO:0006325,GO:0006333,GO:0006338,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0006979,GO:0006996,GO:0007049,GO:0007127,GO:0007131,GO:0007154,GO:0007165,GO:0007346,GO:0008134,GO:0008150,GO:0008152,GO:0008277,GO:0009058,GO:0009059,GO:0009266,GO:0009408,GO:0009628,GO:0009743,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009966,GO:0009968,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010467,GO:0010468,GO:0010520,GO:0010556,GO:0010557,GO:0010558,GO:0010564,GO:0010570,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010638,GO:0010639,GO:0010646,GO:0010648,GO:0010844,GO:0010845,GO:0010846,GO:0010948,GO:0016043,GO:0016070,GO:0016310,GO:0016584,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0019899,GO:0019900,GO:0019901,GO:0022402,GO:0022414,GO:0022607,GO:0023014,GO:0023051,GO:0023052,GO:0023057,GO:0030447,GO:0031098,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031497,GO:0031974,GO:0031981,GO:0032101,GO:0032104,GO:0032107,GO:0032774,GO:0032991,GO:0033043,GO:0033554,GO:0034285,GO:0034286,GO:0034599,GO:0034605,GO:0034641,GO:0034645,GO:0034654,GO:0034728,GO:0035556,GO:0035825,GO:0035976,GO:0036003,GO:0036211,GO:0040007,GO:0040008,GO:0040020,GO:0042221,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043565,GO:0043618,GO:0043619,GO:0043620,GO:0043933,GO:0043949,GO:0043951,GO:0044085,GO:0044182,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0044798,GO:0045128,GO:0045744,GO:0045786,GO:0045787,GO:0045835,GO:0045836,GO:0045892,GO:0045893,GO:0045910,GO:0045911,GO:0045926,GO:0045934,GO:0045935,GO:0045944,GO:0046483,GO:0046688,GO:0048285,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051019,GO:0051052,GO:0051053,GO:0051054,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0051321,GO:0051403,GO:0051445,GO:0051446,GO:0051447,GO:0051716,GO:0051726,GO:0051783,GO:0051784,GO:0051785,GO:0060194,GO:0060195,GO:0060255,GO:0060258,GO:0060631,GO:0060903,GO:0061392,GO:0061393,GO:0061417,GO:0061982,GO:0065007,GO:0065008,GO:0070013,GO:0070491,GO:0070887,GO:0071103,GO:0071156,GO:0071158,GO:0071214,GO:0071241,GO:0071248,GO:0071280,GO:0071310,GO:0071322,GO:0071324,GO:0071328,GO:0071470,GO:0071554,GO:0071704,GO:0071824,GO:0071840,GO:0071852,GO:0080090,GO:0080134,GO:0080135,GO:0090068,GO:0090304,GO:0090575,GO:0097159,GO:0097201,GO:0097659,GO:0104004,GO:0106070,GO:0106072,GO:0110029,GO:0110033,GO:0110034,GO:0140013,GO:0140110,GO:1900428,GO:1900429,GO:1901360,GO:1901362,GO:1901363,GO:1901522,GO:1901564,GO:1901576,GO:1901700,GO:1901701,GO:1902531,GO:1902532,GO:1902659,GO:1902660,GO:1902679,GO:1902680,GO:1903046,GO:1903506,GO:1903507,GO:1903508,GO:1903693,GO:1903694,GO:1904765,GO:1990243,GO:1990837,GO:2000112,GO:2000113,GO:2000241,GO:2000242,GO:2000243,GO:2001141		ko:K09051	ko04011,map04011		FALSE	FALSE	FALSE			DNA binding; nucleus; protein dimerization activity; regulation of transcription, DNA-dependent; sequence-specific DNA binding; transcription factor activity			SKO1	Named gene	Regulation/signalling	Aft1 HRR domain	TRUE
Ophiostoma	gene_5189	455.421864132064	-1.64202965652336	-1.6230281033885785	2.5410474561058297e-31	Downregulated	TRUE	RTC2	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.	61273.S3BRV0	KOG2913@1|root,KOG2913@2759|Eukaryota,38F10@33154|Opisthokonta,3NY9G@4751|Fungi,3QKGY@4890|Ascomycota,21874@147550|Sordariomycetes,3UPWN@5151|Ophiostomatales	4751|Fungi	S	PQ-loop	GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005783,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0007034,GO:0008150,GO:0008509,GO:0008514,GO:0012505,GO:0015075,GO:0015171,GO:0015174,GO:0015318,GO:0015711,GO:0015802,GO:0015849,GO:0016020,GO:0016021,GO:0022857,GO:0031090,GO:0031166,GO:0031224,GO:0031300,GO:0031301,GO:0031310,GO:0034220,GO:0034486,GO:0034487,GO:0034488,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071627,GO:0071628,GO:0071702,GO:0071705,GO:0098588,GO:0098656,GO:0098805,GO:0098852,GO:1903825,GO:1905039,GO:1990822					FALSE	FALSE	FALSE						RTC2	Named gene	Regulation/signalling	Repeated motif present between transmembrane helices in cystinosin, yeast ERS1p, mannose-P-dolichol utilization defect 1, and other hypothetical proteins.	TRUE
Ophiostoma	gene_7350	6424.26089341993	-1.60724083328749	-1.6084226077473336	1.73470292472967e-70	Downregulated	TRUE	LIG4	RNA ligase	61273.S3BUX2	COG1793@1|root,KOG0966@2759|Eukaryota,38C9E@33154|Opisthokonta,3NUX9@4751|Fungi,3QKEU@4890|Ascomycota,216T8@147550|Sordariomycetes,3UV34@5151|Ophiostomatales	4751|Fungi	L	BRCT_2,DNA_ligase_A_C,DNA_ligase_A_M,DNA_ligase_A_N,DNA_ligase_IV	GO:0000166,GO:0000228,GO:0000726,GO:0000785,GO:0000790,GO:0001302,GO:0003674,GO:0003824,GO:0003909,GO:0003910,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005730,GO:0005737,GO:0006139,GO:0006259,GO:0006266,GO:0006281,GO:0006289,GO:0006297,GO:0006302,GO:0006303,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007568,GO:0007569,GO:0008144,GO:0008150,GO:0008152,GO:0009405,GO:0009987,GO:0016874,GO:0016886,GO:0017076,GO:0030447,GO:0030554,GO:0031974,GO:0031981,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0032807,GO:0032991,GO:0033554,GO:0034641,GO:0035639,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044182,GO:0044237,GO:0044238,GO:0044260,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0046483,GO:0048869,GO:0050896,GO:0051103,GO:0051704,GO:0051716,GO:0070013,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140097,GO:1901265,GO:1901360,GO:1901363	6.5.1.1	ko:K10777	ko03450,map03450		FALSE	FALSE	FALSE			ATP binding; DNA binding; DNA ligase (ATP) activity; DNA recombination; DNA repair; DNA replication; intracellular	DNA ligase (ATP).	\N	LIG4	Named gene	Regulation/signalling	RNA ligase	TRUE
Ophiostoma	gene_7930	36.3932083588627	4.54600526363792	4.418557051615379	9.72975379041918e-16	Upregulated	TRUE	NCE103	Reversible hydration of carbon dioxide	61273.S3CF51	COG0288@1|root,KOG1578@2759|Eukaryota,38BQ7@33154|Opisthokonta,3P2HN@4751|Fungi,3QQFE@4890|Ascomycota,2188V@147550|Sordariomycetes,3URI6@5151|Ophiostomatales	4751|Fungi	P	Pro_CA	GO:0003674,GO:0003824,GO:0004089,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005740,GO:0005758,GO:0006730,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0010033,GO:0010035,GO:0010037,GO:0016829,GO:0016835,GO:0016836,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0033554,GO:0034599,GO:0035690,GO:0036166,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070013,GO:0070887,GO:0071241,GO:0071244,GO:0072347,GO:0097237,GO:0098754,GO:1900239,GO:1901700,GO:1901701,GO:1990748	4.2.1.1	ko:K01673	ko00910,map00910		FALSE	FALSE	FALSE			carbon utilization; carbonate dehydratase activity; zinc ion binding	Carbonate dehydratase.	Nitrogen metabolism	NCE103	Named gene	Regulation/signalling	Reversible hydration of carbon dioxide	TRUE
Ophiostoma	gene_6998	179882.54796647	3.29260250493102	3.2792884355941228	1.1586937846756299e-165	Upregulated	TRUE	CDR1	ABC-transporter extracellular N-terminal	61273.S3BTS9	COG1131@1|root,KOG0065@2759|Eukaryota,38F6P@33154|Opisthokonta,3NTZE@4751|Fungi,3QK1K@4890|Ascomycota,2126E@147550|Sordariomycetes,3UPZ6@5151|Ophiostomatales	4751|Fungi	Q	ABC2_membrane,ABC_tran,ABC_trans_N,PDR_CDR	GO:0000166,GO:0000322,GO:0000323,GO:0000324,GO:0000724,GO:0000725,GO:0003674,GO:0003824,GO:0004012,GO:0005215,GO:0005319,GO:0005488,GO:0005496,GO:0005524,GO:0005548,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005783,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0006869,GO:0006873,GO:0006950,GO:0006974,GO:0006979,GO:0008144,GO:0008150,GO:0008152,GO:0008289,GO:0008559,GO:0009719,GO:0009725,GO:0009986,GO:0009987,GO:0010033,GO:0010876,GO:0012505,GO:0014070,GO:0015238,GO:0015244,GO:0015318,GO:0015399,GO:0015405,GO:0015665,GO:0015711,GO:0015748,GO:0015850,GO:0015893,GO:0015903,GO:0015914,GO:0016020,GO:0016021,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019725,GO:0022804,GO:0022857,GO:0030003,GO:0030554,GO:0031224,GO:0032553,GO:0032555,GO:0032559,GO:0032870,GO:0033036,GO:0033554,GO:0033993,GO:0034204,GO:0034599,GO:0034641,GO:0035639,GO:0035690,GO:0036094,GO:0042221,GO:0042493,GO:0042562,GO:0042592,GO:0042623,GO:0042626,GO:0042891,GO:0042895,GO:0042908,GO:0042910,GO:0043167,GO:0043168,GO:0043170,GO:0043178,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0045117,GO:0045121,GO:0045332,GO:0046483,GO:0046618,GO:0048545,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055080,GO:0055082,GO:0055085,GO:0061024,GO:0065007,GO:0065008,GO:0070887,GO:0071310,GO:0071383,GO:0071396,GO:0071407,GO:0071495,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0090304,GO:0097035,GO:0097159,GO:0097367,GO:0098589,GO:0098805,GO:0098857,GO:0099130,GO:1901265,GO:1901360,GO:1901363,GO:1901474,GO:1901618,GO:1903875,GO:1903924,GO:1990239,GO:1990414,GO:1990961		ko:K08711,ko:K08712	ko02010,map02010		FALSE	TRUE	FALSE			ATP binding; ATPase activity; ATPase activity, coupled to transmembrane movement of substances; integral to membrane; molybdate transmembrane-transporting ATPase activity; nucleoside-triphosphatase activity; nucleotide binding; transport	Molybdate-transporting ATPase.	\N	CDR1	Named gene	Regulation/signalling	ABC-transporter extracellular N-terminal	TRUE
Ophiostoma	gene_2016	2305.10685951929	3.15522148935769	3.1338132846275686	3.96523280968246e-57	Upregulated	TRUE	PLB1	Cytoplasmic phospholipase A2, catalytic subunit	61273.S3CZ11	KOG1325@1|root,KOG1325@2759|Eukaryota,38GBY@33154|Opisthokonta,3NUWK@4751|Fungi,3QJFV@4890|Ascomycota,214G0@147550|Sordariomycetes,3UT96@5151|Ophiostomatales	4751|Fungi	G	PLA2_B	GO:0000003,GO:0000322,GO:0000323,GO:0000324,GO:0000746,GO:0000747,GO:0003674,GO:0003824,GO:0004620,GO:0004622,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005783,GO:0005886,GO:0006575,GO:0006629,GO:0006644,GO:0006650,GO:0006658,GO:0006660,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0008150,GO:0008152,GO:0009056,GO:0009277,GO:0009395,GO:0009405,GO:0009628,GO:0009897,GO:0009986,GO:0009987,GO:0012505,GO:0016020,GO:0016042,GO:0016298,GO:0016787,GO:0016788,GO:0019637,GO:0019953,GO:0022414,GO:0030312,GO:0031224,GO:0031225,GO:0031226,GO:0031233,GO:0031362,GO:0033554,GO:0036151,GO:0040011,GO:0042219,GO:0042597,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044000,GO:0044001,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044403,GO:0044419,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0044703,GO:0044764,GO:0046434,GO:0046470,GO:0046475,GO:0046486,GO:0046488,GO:0046503,GO:0046658,GO:0050896,GO:0051701,GO:0051704,GO:0051716,GO:0051814,GO:0051815,GO:0052126,GO:0052192,GO:0052689,GO:0071214,GO:0071470,GO:0071704,GO:0071944,GO:0097164,GO:0098552,GO:0104004,GO:1901564,GO:1901565,GO:1901575	3.1.1.5	ko:K13333	ko00564,map00564		FALSE	TRUE	FALSE			lysophospholipase activity; metabolic process; phospholipase activity; phospholipid catabolic process	Lysophospholipase.	Phospholipid degradation	PLB1	Named gene	Regulation/signalling	Cytoplasmic phospholipase A2, catalytic subunit	TRUE
Ophiostoma	gene_412	10429.1991296384	2.3452068146515	2.3412025303816426	5.294544447099749e-182	Upregulated	TRUE	ARE2	MBOAT, membrane-bound O-acyltransferase family	61273.S3C913	COG5056@1|root,KOG0380@2759|Eukaryota,38CTZ@33154|Opisthokonta,3NXII@4751|Fungi,3QMWQ@4890|Ascomycota,2126W@147550|Sordariomycetes,3URKT@5151|Ophiostomatales	4751|Fungi	I	MBOAT	GO:0003674,GO:0003824,GO:0004772,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006066,GO:0006629,GO:0006694,GO:0006696,GO:0008150,GO:0008152,GO:0008202,GO:0008204,GO:0008374,GO:0008610,GO:0009058,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016125,GO:0016126,GO:0016128,GO:0016129,GO:0016740,GO:0016746,GO:0016747,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0034737,GO:0034738,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044107,GO:0044108,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046165,GO:0071704,GO:0097384,GO:0098827,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653	2.3.1.26	ko:K00637	ko00100,ko04979,map00100,map04979		FALSE	FALSE	FALSE			sterol O-acyltransferase activity	Sterol O-acyltransferase.	Bile acid biosynthesis	ARE2	Named gene	Regulation/signalling	MBOAT, membrane-bound O-acyltransferase family	TRUE
Ophiostoma	gene_3635	244.653818833679	2.33378112055382	2.3053377406955433	2.4094730546668301e-32	Upregulated	TRUE	PDR16	Domain in homologues of a S. cerevisiae phosphatidylinositol transfer protein (Sec14p)	61273.S3BXW1	KOG1470@1|root,KOG1470@2759|Eukaryota,38HHP@33154|Opisthokonta,3NWM0@4751|Fungi,3QPV7@4890|Ascomycota,216VE@147550|Sordariomycetes,3USM9@5151|Ophiostomatales	4751|Fungi	I	CRAL_TRIO,CRAL_TRIO_N	GO:0003674,GO:0005215,GO:0005319,GO:0005548,GO:0005575,GO:0005622,GO:0005623,GO:0005628,GO:0005737,GO:0005768,GO:0005811,GO:0005829,GO:0005886,GO:0006575,GO:0006629,GO:0006644,GO:0006650,GO:0006658,GO:0006694,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006820,GO:0006869,GO:0006892,GO:0006893,GO:0008104,GO:0008150,GO:0008152,GO:0008202,GO:0008526,GO:0008610,GO:0008654,GO:0009058,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010562,GO:0010563,GO:0010564,GO:0010876,GO:0010948,GO:0012505,GO:0015031,GO:0015711,GO:0015748,GO:0015833,GO:0015914,GO:0016020,GO:0016043,GO:0016125,GO:0016126,GO:0016192,GO:0019216,GO:0019220,GO:0019222,GO:0019637,GO:0022603,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031410,GO:0031982,GO:0033036,GO:0034306,GO:0034613,GO:0042173,GO:0042174,GO:0042221,GO:0042493,GO:0042763,GO:0042764,GO:0042886,GO:0043001,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043232,GO:0043900,GO:0043901,GO:0043937,GO:0043939,GO:0043940,GO:0043942,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0045184,GO:0045595,GO:0045596,GO:0045786,GO:0045833,GO:0045834,GO:0045936,GO:0045937,GO:0046486,GO:0046889,GO:0046890,GO:0048193,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051055,GO:0051093,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051445,GO:0051447,GO:0051641,GO:0051726,GO:0061024,GO:0061951,GO:0065007,GO:0070727,GO:0071071,GO:0071072,GO:0071073,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0072657,GO:0072659,GO:0080090,GO:0090150,GO:0090407,GO:0097708,GO:0098876,GO:0120009,GO:0120010,GO:1901351,GO:1901352,GO:1901360,GO:1901362,GO:1901564,GO:1901576,GO:1901615,GO:1901617,GO:1903725,GO:1903726,GO:1903727,GO:1990778,GO:2000241,GO:2000242,GO:2001245,GO:2001247					FALSE	FALSE	FALSE						PDR16	Named gene	Regulation/signalling	Domain in homologues of a S. cerevisiae phosphatidylinositol transfer protein (Sec14p)	TRUE
Ophiostoma	gene_4055	373.12404928483	2.28802851447655	2.2343661667674763	2.2314102879885297e-18	Upregulated	TRUE	MSC7	Aldehyde dehydrogenase family	61273.S3CPJ4	COG1012@1|root,KOG2454@2759|Eukaryota,38EAK@33154|Opisthokonta,3NXCB@4751|Fungi,3QRS7@4890|Ascomycota,213VV@147550|Sordariomycetes,3UQ0T@5151|Ophiostomatales	4751|Fungi	I	Aldedh	GO:0000003,GO:0000280,GO:0003674,GO:0003824,GO:0004029,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006139,GO:0006259,GO:0006310,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007127,GO:0007131,GO:0008150,GO:0008152,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016491,GO:0016620,GO:0016903,GO:0022402,GO:0022414,GO:0031224,GO:0034641,GO:0035825,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046483,GO:0048285,GO:0051321,GO:0055114,GO:0061982,GO:0071704,GO:0071840,GO:0090304,GO:0140013,GO:1901360,GO:1903046					FALSE	FALSE	FALSE			aldehyde dehydrogenase (NAD) activity; metabolic process; oxidoreductase activity	Aldehyde dehydrogenase (NAD+).	1,2-Dichloroethane degradation; Arginine and proline metabolism; Ascorbate and aldarate metabolism; beta-Alanine metabolism; Bile acid biosynthesis; Butanoate metabolism; Fatty acid metabolism; Glycerolipid metabolism; Glycolysis / Gluconeogenesis; Histidine metabolism; Lysine degradation; Propanoate metabolism; Pyruvate metabolism; Tryptophan metabolism; Valine, leucine and isoleucine degradation	MSC7	Named gene	Regulation/signalling	Aldehyde dehydrogenase family	TRUE
Ophiostoma	gene_7778	639.418772690778	2.21895547727402	2.205111696826403	2.1004269538666e-60	Upregulated	TRUE	CHA1	Pyridoxal-phosphate dependent enzyme	61273.S3CUK4	COG1171@1|root,KOG1250@2759|Eukaryota,38BCJ@33154|Opisthokonta,3NZW4@4751|Fungi,3QNQX@4890|Ascomycota,212Z8@147550|Sordariomycetes,3UVAS@5151|Ophiostomatales	4751|Fungi	E	PALP	GO:0003674,GO:0003824,GO:0003941,GO:0004794,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006082,GO:0006520,GO:0006563,GO:0006565,GO:0006566,GO:0006567,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009066,GO:0009068,GO:0009069,GO:0009071,GO:0009295,GO:0009987,GO:0016054,GO:0016829,GO:0016840,GO:0016841,GO:0019752,GO:0031974,GO:0042645,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046395,GO:0070013,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	4.3.1.17,4.3.1.19	ko:K17989	ko00260,ko00270,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map00290,map01100,map01110,map01130,map01200,map01230		FALSE	FALSE	FALSE			amino acid metabolic process; catalytic activity; metabolic process; pyridoxal phosphate binding			CHA1	Named gene	Regulation/signalling	Pyridoxal-phosphate dependent enzyme	TRUE
Ophiostoma	gene_7398	2102.57215498242	2.19968847609115	2.1954460623071874	3.02553522317003e-193	Upregulated	TRUE	NAG4	Major Facilitator Superfamily	61273.S3CHU6	KOG0255@1|root,KOG0255@2759|Eukaryota,38D5E@33154|Opisthokonta,3NTW3@4751|Fungi,3QP7I@4890|Ascomycota,214T4@147550|Sordariomycetes,3USKA@5151|Ophiostomatales	4751|Fungi	S	MFS_1						FALSE	TRUE	FALSE						NAG4	Named gene	Regulation/signalling	Major Facilitator Superfamily	TRUE
Ophiostoma	gene_3386	11894.5628785993	2.1805368237987	2.164001981162294	7.6232831008564e-83	Upregulated	TRUE	FCR1	GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain	61273.S3CGV8	2CZ5Y@1|root,2S8N8@2759|Eukaryota,3A03I@33154|Opisthokonta,3P7SJ@4751|Fungi,3QJJQ@4890|Ascomycota,2123U@147550|Sordariomycetes,3URCC@5151|Ophiostomatales	4751|Fungi	S	Zn_clus						FALSE	FALSE	FALSE			nucleus; regulation of transcription, DNA-dependent; transcription factor activity; zinc ion binding			FCR1	Named gene	Regulation/signalling	GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain	TRUE
